	MT2.141698	CA1.141704	BB2.141659	CO2.141657	TL3.141709	SN3.141650	SK2.141662	CR1.141682	CF3.141691	BZ1.141724	TL1.141653	GB3.141652	CM1.141723	CL1.141697	HF1.141663	PE7.141734	HF2.141686	GB2.141732	CF1.141675	IE2.141655	PE1.141715	MP2.141695	SN1.141681	DF3.141696	BP1.141702	SR1.141680	SP1.141656	LQ2.141729	VC2.141694	HJ1.141718	KP3.141658	HJ2.141717	SK3.141716	PE6.141700	PE4.141683	SK1.141669	MP1.141661	BF2.141708	BF1.141647	AR3.141705	CF2.141679	SA1.141670	LQ3.141712	AR1.141727	SR3.141674	MT1.141719	IT2.141720	CL3.141664	SF1.141728	SP2.141678	IE1.141648	MD2.141689	KP1.141713	PE5.141692	TL2.141706	HI4.141735	SB1.141730	HI3.141676	CL4.141667	PE3.141731	CO1.141714	RT1.141654	RT2.141710	KP4.141733	DF1.141684	CL2.141671	MD5.141688	IT1.141711	AR2.141703	CO3.141651	HI2.141672	DF2.141726	JT1.141699	GB1.141665	CC1.141721	SF2.141677	VC1.141722
BF1.141647	0.845657141767	0.89707887703	0.888307267868	0.792178225337	0.784784161698	0.839808721493	0.735657735828	0.826296012427	0.635726005352	0.858619944665	0.768009634736	0.836479246297	0.801580290748	0.770156517293	0.835831053898	0.891045784174	0.87432610868	0.734469852806	0.568630480183	0.712918351849	0.708484100047	0.730182591433	0.552421212108	0.793048432369	0.863158596778	0.692494616948	0.808754961369	0.817835417394	0.677224341261	0.834042240918	0.827697892562	0.716625027433	0.87108212415	0.821225554081	0.860358660673	0.706860874112	0.776624616573	0.67141656164	0.0	0.828617659821	0.886996809501	0.639353531065	0.808655876355	0.889759799944	0.814156420642	0.836422164202	0.882771470539	0.635835640272	0.756791960162	0.655282597918	0.616509259338	0.745843522473	0.658715636087	0.862697135743	0.868591108668	0.808433874162	0.878043417414	0.562546239735	0.811908617539	0.554116527851	0.618973271602	0.625026383897	0.86325477776	0.667697967941	0.858474317374	0.879688398561	0.881436159602	0.555380705594	0.842713041626	0.822723650641	0.84903902367	0.592742310865	0.860479986596	0.868939876364	0.872732526751	0.866803284804	0.674269940433
AR3.141705	0.609542084859	0.72169704849	0.669096569172	0.618440354859	0.577556533751	0.617758749872	0.596660870018	0.59991634555	0.719160929105	0.657003442277	0.651231005053	0.583395837553	0.652942393924	0.743694309738	0.662422940604	0.72807515354	0.6681814162	0.667641043108	0.812050024848	0.669958308729	0.616184188104	0.661106694649	0.786399687111	0.545167674191	0.644697700809	0.750898346467	0.654115190809	0.546832634952	0.691858377318	0.697809518734	0.61537252243	0.618776509347	0.733469029254	0.62669757464	0.696584182766	0.59212958457	0.585305790179	0.731064936463	0.828617659821	0.0	0.741186637026	0.695145819303	0.558870682014	0.732477046048	0.613049656383	0.711308498771	0.669325286482	0.754481460991	0.604626874048	0.675160106858	0.767981563748	0.639793877751	0.763542680283	0.71730108663	0.66662473227	0.723795148393	0.676506465173	0.779299790467	0.646769167039	0.74874541257	0.730682934679	0.753505438671	0.637573572102	0.75632214782	0.650609703802	0.633533616436	0.725180778938	0.795569587789	0.678062459275	0.65227643493	0.643755157722	0.814158223624	0.604792399101	0.682954221265	0.733397526929	0.606910824059	0.697238471152
CF2.141679	0.762974703625	0.691451273685	0.718801520415	0.763516342308	0.76949033479	0.755723017533	0.773667127149	0.769892567953	0.817424271206	0.770379444327	0.747181898802	0.691903513905	0.75586127484	0.834465563743	0.779592741263	0.718719566867	0.701584219537	0.765989298906	0.843486639159	0.798856311307	0.763958747648	0.791758712893	0.844229918975	0.765687213281	0.709081022999	0.791884960402	0.767795932699	0.738824858265	0.763505611809	0.781929854877	0.723627410917	0.757081612647	0.762485955375	0.67996886267	0.748575094794	0.763287857905	0.792310092255	0.79954133926	0.886996809501	0.741186637026	0.0	0.782591296467	0.755015183488	0.74767893416	0.769442532957	0.779629511962	0.706500723668	0.809876808379	0.754870711342	0.797082089844	0.813434355611	0.776792781962	0.813131561376	0.747459334916	0.774493129765	0.796117914815	0.676180792262	0.859386419018	0.764469079194	0.810537340811	0.810345356516	0.818732233837	0.715967174464	0.796783518756	0.747140352589	0.70054854872	0.600801032203	0.84988910495	0.787443350419	0.814836906133	0.748551142549	0.86399964263	0.718224757373	0.768378491802	0.581376043515	0.725325585798	0.773973712072
SA1.141670	0.73644440493	0.790907307371	0.787653390202	0.658134533233	0.651723855999	0.752405977806	0.620324538191	0.720664915547	0.510037460577	0.762265341318	0.656903899986	0.700097437339	0.68986126166	0.689738311116	0.712691095183	0.810542214683	0.762639120392	0.667978104985	0.617288418235	0.628697700639	0.619273812078	0.56575903369	0.574320532464	0.657562098624	0.761828881441	0.612951362287	0.734541746501	0.736102171794	0.503660645019	0.746728974475	0.718921063	0.63566667384	0.791083557062	0.70524648449	0.769063049092	0.584410372279	0.688437745152	0.508032893061	0.639353531065	0.695145819303	0.782591296467	0.0	0.688799564822	0.792941611503	0.716590183801	0.747330734289	0.7929678682	0.500724618998	0.593745864836	0.542321674414	0.596699681264	0.573475438113	0.605872158601	0.790061222136	0.750198491954	0.73013486051	0.78047214457	0.622942954018	0.697454715497	0.59273694079	0.501972746218	0.538258149767	0.765021815718	0.620047765016	0.759338723126	0.766108575748	0.803344144275	0.598669359289	0.774214993307	0.716680242446	0.762375034306	0.647487574566	0.748829532276	0.776279816834	0.809908923931	0.77026573868	0.520057040658
LQ3.141712	0.625094248607	0.749825900629	0.661419619864	0.547292601844	0.551848309855	0.639750839706	0.603215547955	0.55750470941	0.720331012092	0.639730562957	0.672506875438	0.643284700643	0.610858823855	0.747417207649	0.635536787583	0.708490568047	0.642135744811	0.633906360743	0.780988153846	0.637166982921	0.586539177877	0.658363971255	0.772280843384	0.596622518765	0.621300177574	0.698063524541	0.621721257394	0.555610352532	0.670769857346	0.666469583008	0.554383960129	0.613453198033	0.698676332715	0.604627866205	0.681762580454	0.577550597127	0.59059631977	0.70957793135	0.808655876355	0.558870682014	0.755015183488	0.688799564822	0.0	0.69277749655	0.575629768018	0.679816277681	0.660811742289	0.721556641711	0.629975317031	0.656026631801	0.724706388312	0.643445269862	0.731953013962	0.678857892086	0.659200555213	0.685313231481	0.700521015638	0.75805680182	0.641238590219	0.721917424676	0.720388122672	0.727176089034	0.65414621815	0.729352945579	0.609895442147	0.655397239649	0.767262067459	0.785382712673	0.63157956678	0.663040813214	0.590100828513	0.78428656269	0.641923179444	0.621679535467	0.756685185364	0.640804713654	0.662352212001
AR1.141727	0.645027995919	0.642038183207	0.612499000458	0.732959520961	0.745547617226	0.664668430761	0.762145761172	0.710341677111	0.814998928486	0.665184162615	0.782197799431	0.721221937391	0.724279042572	0.820181658639	0.704315477989	0.552207990619	0.643247481759	0.719197928356	0.853244323975	0.720919494495	0.763332547854	0.766679645665	0.84147640971	0.723794376902	0.623247658621	0.788263977955	0.722027603453	0.705303054667	0.778459933422	0.63347014664	0.684406530762	0.771260560132	0.537889349203	0.68824060089	0.510259781049	0.766402038294	0.733966792877	0.808249101673	0.889759799944	0.732477046048	0.74767893416	0.792941611503	0.69277749655	0.0	0.719107160317	0.649342955388	0.640873567607	0.803467903997	0.735945230766	0.788591441473	0.788739309443	0.786467201473	0.775667676266	0.504602947402	0.653037491707	0.663041218683	0.62336276787	0.835900280944	0.677832465217	0.815491070112	0.80223064274	0.822559234549	0.599168960117	0.80426846855	0.623212537003	0.64185300661	0.727083408991	0.865423349432	0.676074798406	0.745576110269	0.617084342756	0.845974637757	0.701777216141	0.658718277193	0.688236678761	0.597129121106	0.787131358667
SR3.141674	0.631649108609	0.70823713968	0.657912874148	0.608311546954	0.632961411475	0.640455816126	0.625014998059	0.612015077112	0.758991794371	0.643831888732	0.748839463589	0.684204908076	0.657598252744	0.785825496597	0.599126399639	0.685406323505	0.63932281713	0.659388969191	0.810440340012	0.632999038089	0.627635952917	0.708930656041	0.804057888993	0.652985948297	0.598763372685	0.723874235505	0.652176636717	0.609777891382	0.704545886256	0.641564295673	0.607309311375	0.702592895846	0.66805566232	0.662543839183	0.678453591115	0.641767345998	0.668031962983	0.700165269238	0.814156420642	0.613049656383	0.769442532957	0.716590183801	0.575629768018	0.719107160317	0.0	0.644950268684	0.695447223286	0.748295941126	0.625272690157	0.705850689304	0.744859079604	0.681469108592	0.756634587569	0.67984809344	0.624246622004	0.671991028473	0.718368142769	0.769449228534	0.694057518695	0.72964219574	0.717742812962	0.771459870901	0.665731742138	0.722555712194	0.578361014239	0.697811678807	0.761534887476	0.790884893471	0.607702359723	0.648546682204	0.589010834311	0.814095649468	0.680554976139	0.618464465962	0.761830166862	0.630169212251	0.731132350058
MT1.141719	0.673646484735	0.713016255987	0.708134157663	0.652161433227	0.695302373061	0.682526116327	0.683301521638	0.684516329348	0.772293747078	0.643516659098	0.771493402732	0.735421184924	0.690541692763	0.793303735659	0.66266999892	0.645593178816	0.702108920727	0.688681915978	0.820951397538	0.674817647195	0.707582440698	0.708864331649	0.810621436236	0.723806234922	0.660999974105	0.745429241572	0.656608106573	0.712475366399	0.715685677309	0.520080216917	0.646589534382	0.745730505547	0.650694208159	0.664927746447	0.58494965455	0.708002335244	0.70619979866	0.701906173162	0.836422164202	0.711308498771	0.779629511962	0.747330734289	0.679816277681	0.649342955388	0.644950268684	0.0	0.726477957731	0.738313968938	0.657257953017	0.738317305452	0.744066988448	0.745834300901	0.72034188705	0.648244671474	0.562140276303	0.627168981952	0.737876733091	0.771693000837	0.671077889267	0.777515991028	0.72005358344	0.795014152506	0.668118689859	0.719734604212	0.609569367909	0.725269526489	0.78767341745	0.810858234764	0.664490015724	0.68670502327	0.614679635777	0.786593097096	0.718850135799	0.696751427358	0.760499284258	0.658498841843	0.741417417782
IT2.141720	0.665770446705	0.602770934789	0.582158587163	0.710672077827	0.704710228781	0.662693170566	0.743665783339	0.686814179818	0.78422576669	0.680202571513	0.72325388302	0.666795186978	0.679728199001	0.81890864172	0.691242820519	0.644310142949	0.573571900696	0.717287413196	0.85492217949	0.735032438717	0.742578447847	0.783717395806	0.858134833359	0.691188142688	0.586883196573	0.79189171523	0.674003483208	0.687676734791	0.777669170833	0.696752521395	0.653086501158	0.732183651864	0.626752248819	0.640331372165	0.645166357951	0.752590609161	0.695293729244	0.769406110173	0.882771470539	0.669325286482	0.706500723668	0.7929678682	0.660811742289	0.640873567607	0.695447223286	0.726477957731	0.0	0.800196689276	0.722642456745	0.769960586641	0.803933218285	0.749284780452	0.813040875716	0.623302612031	0.685761380708	0.735130500524	0.563987407416	0.839309410834	0.680584209676	0.820071614709	0.805970161596	0.836531096652	0.565969760321	0.818831282778	0.642183484489	0.554893450357	0.637632914369	0.85897366958	0.69109825395	0.731237130046	0.629156812392	0.840618712976	0.629596456446	0.675883856507	0.630158964069	0.575283035946	0.781580357388
CL3.141664	0.757466634021	0.826114573011	0.820854176147	0.693655429542	0.688940774769	0.789090197784	0.638954918676	0.768768311298	0.579663232333	0.771172708135	0.715753341413	0.725871280208	0.743193110426	0.689795821397	0.72726932266	0.834298724387	0.79406145742	0.72647377613	0.57177793702	0.656680458992	0.643272132995	0.634272988444	0.579458381761	0.729929941658	0.796740483967	0.643138656695	0.740571039591	0.749027796836	0.536043321049	0.72891854487	0.717487481093	0.650324460513	0.794519808378	0.729659735996	0.778216727496	0.61825148623	0.696716953057	0.522018264444	0.635835640272	0.754481460991	0.809876808379	0.500724618998	0.721556641711	0.803467903997	0.748295941126	0.738313968938	0.800196689276	0.0	0.672542391151	0.581966793072	0.63394114837	0.63455912951	0.609996435068	0.808979524108	0.780238317767	0.717144460514	0.824706827504	0.597728603684	0.746633797894	0.609511939423	0.516604705551	0.547790325281	0.786882590462	0.624402681599	0.785065566577	0.80922700338	0.83111236267	0.565846823555	0.794292127076	0.751956735488	0.776931124267	0.636717876649	0.779793205568	0.798394037268	0.819685870074	0.799713662029	0.54425803595
SF1.141728	0.638332318269	0.749842535442	0.704635022883	0.602398447445	0.603444631008	0.660890349453	0.549822753759	0.639638885207	0.646386009771	0.663382372847	0.69552814759	0.64754038115	0.665041350343	0.726505057037	0.640165236573	0.760033134241	0.703301083165	0.615387472817	0.715264498007	0.591793675006	0.578819790803	0.575303225467	0.70272089946	0.589150479962	0.674585357393	0.669319693844	0.648116648306	0.623242849168	0.558068694746	0.663465828549	0.609250070453	0.638052587844	0.74312117711	0.676055856557	0.694078278746	0.58316582145	0.621399555785	0.616521494216	0.756791960162	0.604626874048	0.754870711342	0.593745864836	0.629975317031	0.735945230766	0.625272690157	0.657257953017	0.722642456745	0.672542391151	0.0	0.597268931004	0.695802101222	0.628435319941	0.658474110331	0.71336634027	0.653623339859	0.667308443127	0.744395341089	0.70022096614	0.670228874601	0.671090618106	0.632195598247	0.670648899432	0.683384968584	0.691809618033	0.667573619094	0.719510061623	0.764908671391	0.705980977831	0.669421131806	0.612926293276	0.684741439653	0.719288011715	0.659416722839	0.68667621711	0.771150233203	0.669922969161	0.599877936377
SP2.141678	0.702487920437	0.815181901574	0.75802079477	0.661632842579	0.628221092985	0.702543391161	0.598826077446	0.705535082668	0.588381964601	0.724313724086	0.656024657861	0.679043739677	0.701001732307	0.709208608304	0.700708786196	0.809820204783	0.7474156335	0.650256715598	0.64767966436	0.60126327767	0.576781207626	0.595945367554	0.61148908656	0.650562129095	0.758776839262	0.638827153174	0.711321015235	0.673873081997	0.536785019712	0.726056765593	0.699565782816	0.580463713295	0.772761841083	0.700002730301	0.771984238721	0.591555826248	0.647237514114	0.58838276397	0.655282597918	0.675160106858	0.797082089844	0.542321674414	0.656026631801	0.788591441473	0.705850689304	0.738317305452	0.769960586641	0.581966793072	0.597268931004	0.0	0.634432294411	0.609786293613	0.639234116056	0.759325830066	0.74053272389	0.739287694597	0.78571241242	0.677416397043	0.699766705266	0.617515764281	0.547596128437	0.587602060471	0.75347834544	0.642515707129	0.74923164675	0.772514804469	0.810037304681	0.640152271273	0.733359695372	0.713956216978	0.748760214145	0.69017060423	0.733647990049	0.766164363589	0.791630530361	0.739925146104	0.543481777647
IE1.141648	0.781269088854	0.815265641037	0.800007461727	0.692919250944	0.71282366868	0.771834413665	0.695776950746	0.750348654937	0.619497847302	0.772658483435	0.707373441604	0.754953315608	0.736998091293	0.71768927326	0.734600960557	0.806676786278	0.788935754035	0.723831813557	0.661491011802	0.697784026634	0.678355658879	0.665927323628	0.657356779017	0.742469788331	0.785332735519	0.619243721945	0.754141539188	0.770715603288	0.655469322307	0.731407391182	0.764559484166	0.677418359672	0.790859532801	0.739322434495	0.770861352185	0.716720996772	0.745034444428	0.621618119676	0.616509259338	0.767981563748	0.813434355611	0.596699681264	0.724706388312	0.788739309443	0.744859079604	0.744066988448	0.803933218285	0.63394114837	0.695802101222	0.634432294411	0.0	0.704332488592	0.573943921491	0.795337827672	0.753364461399	0.721913336698	0.807142072061	0.67115351667	0.762105801186	0.589760855573	0.643869106092	0.651623972315	0.796226538542	0.546621099707	0.766092666936	0.807209936659	0.822445630714	0.675046478937	0.77131560807	0.766158846178	0.771830239085	0.619888241822	0.796119591917	0.770016102379	0.819682981028	0.803525819704	0.655470269853
MD2.141689	0.704327997232	0.808728073572	0.748213065689	0.668361218224	0.638866502216	0.72398302997	0.577574885375	0.700698651893	0.635952082171	0.753525072406	0.657277776682	0.650653881736	0.667558502535	0.661885885151	0.694421085889	0.762887500664	0.741811877346	0.674615746529	0.741339805109	0.667148526205	0.63301526395	0.626971951325	0.709207377982	0.645866110722	0.731276835924	0.645318508876	0.716217210312	0.682971477409	0.593373896475	0.752381135463	0.689612008614	0.621973143935	0.778987932088	0.685173860926	0.777515713112	0.567070095581	0.68122573884	0.604862644275	0.745843522473	0.639793877751	0.776792781962	0.573475438113	0.643445269862	0.786467201473	0.681469108592	0.745834300901	0.749284780452	0.63455912951	0.628435319941	0.609786293613	0.704332488592	0.0	0.69758374215	0.757192551973	0.752908850016	0.738681494452	0.751464296904	0.674265256773	0.700555782502	0.667004099098	0.639538420583	0.653172993665	0.739885440294	0.705225132427	0.721619699666	0.723586916899	0.785385942654	0.708454843395	0.733282879514	0.684569076911	0.718834360547	0.727613973573	0.721496131685	0.755305853674	0.774211791379	0.719254527979	0.581657928499
KP1.141713	0.7574176671	0.82213241336	0.80640762961	0.686448768616	0.714619380849	0.750862572713	0.682496121961	0.731246224759	0.664265688274	0.730822645608	0.75605452814	0.774038168885	0.723916446967	0.750576776384	0.740786266049	0.804457221923	0.793238990134	0.686561097169	0.619115378775	0.624394382674	0.660890139752	0.643754013958	0.617180536299	0.716092503646	0.786648233784	0.608006463341	0.721597962065	0.751679524483	0.631454960108	0.718650502919	0.741466762613	0.679462715213	0.784636321541	0.742227921757	0.741096558343	0.673783803603	0.71525758303	0.636939695774	0.658715636087	0.763542680283	0.813131561376	0.605872158601	0.731953013962	0.775667676266	0.756634587569	0.72034188705	0.813040875716	0.609996435068	0.658474110331	0.639234116056	0.573943921491	0.69758374215	0.0	0.778593245527	0.721740102905	0.670112634667	0.811199273974	0.634430057368	0.730025816612	0.559185085837	0.637262339946	0.632877138995	0.775906646561	0.541947058133	0.759633090938	0.806392924475	0.817515606446	0.630085741909	0.766206235167	0.740232911763	0.762868806889	0.557241684717	0.794197810549	0.791514919784	0.810938838215	0.789479089144	0.638164066468
PE5.141692	0.633436141122	0.676775471934	0.63728293654	0.725756737718	0.708257360741	0.658684218843	0.743484047983	0.700535278266	0.826718796767	0.670487041005	0.779018894949	0.713484539768	0.689879120258	0.847166957944	0.684903570255	0.52480366063	0.654205330011	0.700980331387	0.857203031184	0.692916327831	0.732933778071	0.765319356404	0.845014518631	0.720911245867	0.602413042108	0.785930052473	0.711663294575	0.678104097684	0.782143096151	0.591116548761	0.671424326923	0.755647772745	0.527161449773	0.684232020146	0.526843542427	0.753406179634	0.73373074596	0.781920585422	0.862697135743	0.71730108663	0.747459334916	0.790061222136	0.678857892086	0.504602947402	0.67984809344	0.648244671474	0.623302612031	0.808979524108	0.71336634027	0.759325830066	0.795337827672	0.757192551973	0.778593245527	0.0	0.622882136567	0.678478357511	0.645648018526	0.821901627257	0.670134549393	0.797804716893	0.796890549712	0.825734832444	0.612783323055	0.792794089524	0.600715185928	0.658800282366	0.73311500301	0.865891330845	0.641626981384	0.737030688806	0.606722802653	0.831853139707	0.687573976191	0.649482781506	0.703893629894	0.587567574562	0.764892547077
TL2.141706	0.642986581242	0.697905598849	0.653864235116	0.648186045584	0.689607722497	0.652531892876	0.687168238191	0.667043877944	0.781921965883	0.642021822124	0.772538077847	0.716189347385	0.679685293941	0.814440163291	0.650204860048	0.643152625215	0.685518478328	0.695581550065	0.830337056743	0.687460263725	0.698591811611	0.712008131444	0.830650595032	0.67473348914	0.666286951633	0.732345563792	0.651035134344	0.690234895061	0.742190284918	0.554952410016	0.666630000435	0.735566236418	0.645291792422	0.68299050682	0.596629769228	0.729339221593	0.704495945368	0.742137573494	0.868591108668	0.66662473227	0.774493129765	0.750198491954	0.659200555213	0.653037491707	0.624246622004	0.562140276303	0.685761380708	0.780238317767	0.653623339859	0.74053272389	0.753364461399	0.752908850016	0.721740102905	0.622882136567	0.0	0.620469938116	0.706065862944	0.809284930785	0.675591277754	0.774621373599	0.774580664774	0.798020085274	0.660719875497	0.717834115207	0.597070601093	0.685163764869	0.760597604201	0.823826472081	0.623901447383	0.700972685423	0.616998333107	0.82301546827	0.699526975714	0.673704310754	0.766507640701	0.627402544014	0.761739312987
HI4.141735	0.69464984776	0.735499245337	0.705831813859	0.678057542181	0.72207520614	0.696699212728	0.682084593879	0.703655044214	0.769717122518	0.66873441147	0.792658619105	0.751220191121	0.701226039139	0.792199153317	0.679002051722	0.711429495876	0.714050737222	0.697830237228	0.782978175433	0.634501422485	0.68267145675	0.711824029258	0.78126431231	0.71481062106	0.686507007893	0.697163140931	0.696158619389	0.715191246935	0.73997443488	0.631487688906	0.676513362997	0.735374794057	0.700966077311	0.720634700857	0.659572696218	0.708848404934	0.73233350024	0.718246377778	0.808433874162	0.723795148393	0.796117914815	0.73013486051	0.685313231481	0.663041218683	0.671991028473	0.627168981952	0.735130500524	0.717144460514	0.667308443127	0.739287694597	0.721913336698	0.738681494452	0.670112634667	0.678478357511	0.620469938116	0.0	0.734153033752	0.739435629312	0.675560631272	0.742532394309	0.721191392978	0.759998963246	0.70375539781	0.69133631346	0.679605137019	0.729404443151	0.805451296641	0.793012161967	0.643136838829	0.701019563194	0.697216433251	0.751275778595	0.733914178736	0.706337637996	0.778599086414	0.713472058155	0.728813952116
SB1.141730	0.648923366347	0.602397181736	0.595989105892	0.731782077174	0.719090463059	0.655181469635	0.758373030889	0.704128502664	0.791532222762	0.67354677407	0.738560554736	0.656384616331	0.701839526896	0.811416220893	0.724432031374	0.63028752781	0.635788740883	0.731773301766	0.861968388955	0.725903235996	0.76748481807	0.761222833579	0.832354869493	0.691027079308	0.606115722633	0.797602439106	0.721311356588	0.706339239166	0.778341140334	0.743253245654	0.683393603285	0.737697885488	0.63293870621	0.667555300666	0.646863531162	0.748081777992	0.704036627445	0.800028717498	0.878043417414	0.676506465173	0.676180792262	0.78047214457	0.700521015638	0.62336276787	0.718368142769	0.737876733091	0.563987407416	0.824706827504	0.744395341089	0.78571241242	0.807142072061	0.751464296904	0.811199273974	0.645648018526	0.706065862944	0.734153033752	0.0	0.84245753458	0.701378423054	0.829995954955	0.817650699775	0.8277051693	0.576760648687	0.813531895451	0.675388404964	0.546907832326	0.606148903652	0.867818704287	0.69798582882	0.75117102601	0.67660349476	0.843913055883	0.664379000305	0.699408484092	0.611189386183	0.622356753674	0.776526652289
HI3.141676	0.794880075962	0.844845974922	0.830952144308	0.739391148841	0.716822314233	0.785293996523	0.64900992746	0.779129780349	0.641042528472	0.807231149248	0.752247260956	0.780826084231	0.776202329387	0.739174890543	0.770556282726	0.844051645132	0.823057396979	0.720068988561	0.576543195686	0.666085959136	0.664543113278	0.675060320089	0.543334793961	0.753676819182	0.826465549434	0.665841619224	0.778735077247	0.76853778717	0.611635726385	0.775403052507	0.768473603236	0.698837565726	0.831438161462	0.779703765637	0.806100321707	0.637588955394	0.743099932677	0.640873171371	0.562546239735	0.779299790467	0.859386419018	0.622942954018	0.75805680182	0.835900280944	0.769449228534	0.771693000837	0.839309410834	0.597728603684	0.70022096614	0.677416397043	0.67115351667	0.674265256773	0.634430057368	0.821901627257	0.809284930785	0.739435629312	0.84245753458	0.0	0.781748163162	0.559556071119	0.58038862745	0.641972547026	0.81336991845	0.62914746769	0.818007813001	0.848765644341	0.859609891108	0.613542262818	0.810111921671	0.765461511711	0.804233564917	0.492659505447	0.824330025828	0.809745529823	0.851876995349	0.801746224351	0.642549389954
CL4.141667	0.653785114324	0.730142740364	0.711471334309	0.681706388518	0.6673408635	0.670985738666	0.671215808841	0.676548009428	0.734737633488	0.614509372509	0.699213594998	0.666943040651	0.628366246333	0.803353552616	0.707448124227	0.706200747841	0.698790143755	0.6813571401	0.791870115043	0.652035311639	0.692072117381	0.691886767081	0.774798292035	0.641616391924	0.658814977739	0.721669842323	0.658882309429	0.671669758744	0.685587015046	0.645229783977	0.640100394613	0.667556224204	0.69147359606	0.614305433278	0.654390056145	0.6658091029	0.67809084277	0.736115189102	0.811908617539	0.646769167039	0.764469079194	0.697454715497	0.641238590219	0.677832465217	0.694057518695	0.671077889267	0.680584209676	0.746633797894	0.670228874601	0.699766705266	0.762105801186	0.700555782502	0.730025816612	0.670134549393	0.675591277754	0.675560631272	0.701378423054	0.781748163162	0.0	0.736674780538	0.742017651724	0.756532699906	0.670928019474	0.733997634204	0.674253702929	0.661166330175	0.764866585037	0.802103075008	0.688131700874	0.714342757526	0.657992864828	0.798411175965	0.682406343206	0.715370276395	0.740283460464	0.64583036031	0.698198289794
PE3.141731	0.768994811369	0.822341878435	0.821784732511	0.718558664408	0.700609205659	0.786171664305	0.681876962433	0.758502150597	0.61156139431	0.782070576758	0.739111641693	0.775206075613	0.747812600126	0.749725410173	0.727027374063	0.802448219049	0.808266264357	0.684831753378	0.573207041434	0.67275690895	0.639154526515	0.622464766437	0.590546637448	0.709444503293	0.793577021773	0.58972626899	0.768925201605	0.769707465284	0.618855195415	0.76917646743	0.755947246057	0.638774092157	0.802393273495	0.750647514739	0.786946902043	0.639350987083	0.733050747348	0.597548688229	0.554116527851	0.74874541257	0.810537340811	0.59273694079	0.721917424676	0.815491070112	0.72964219574	0.777515991028	0.820071614709	0.609511939423	0.671090618106	0.617515764281	0.589760855573	0.667004099098	0.559185085837	0.797804716893	0.774621373599	0.742532394309	0.829995954955	0.559556071119	0.736674780538	0.0	0.630587544984	0.619184632449	0.807048337104	0.562088689047	0.783952371298	0.825959713907	0.835258435748	0.606653347297	0.783325978714	0.776356026885	0.77742395008	0.623510458121	0.811066360613	0.793874225307	0.834430105313	0.797465330717	0.637807039431
CO1.141714	0.767679974814	0.801880112113	0.807862557002	0.681150396238	0.704520734848	0.755600219986	0.616357115176	0.754509699513	0.567001172179	0.759316154374	0.67119437694	0.728669039614	0.757916228678	0.714647231922	0.753637835415	0.810821142932	0.780139351571	0.676303888697	0.608612545888	0.647533638503	0.590313259013	0.586925835951	0.542470460415	0.726048713945	0.784467885947	0.63898382778	0.733083850087	0.721074140996	0.568115468658	0.720485162105	0.724990931911	0.66184830436	0.790306409885	0.733599729428	0.778906971914	0.617670646302	0.691865082423	0.571543646161	0.618973271602	0.730682934679	0.810345356516	0.501972746218	0.720388122672	0.80223064274	0.717742812962	0.72005358344	0.805970161596	0.516604705551	0.632195598247	0.547596128437	0.643869106092	0.639538420583	0.637262339946	0.796890549712	0.774580664774	0.721191392978	0.817650699775	0.58038862745	0.742017651724	0.630587544984	0.0	0.523039158543	0.788984885041	0.615216219473	0.769145409296	0.801394358807	0.823662652112	0.546373995501	0.802093609619	0.754263677937	0.757936224245	0.631015058008	0.771838694191	0.789553756507	0.813171915587	0.775409713594	0.579565721282
RT1.141654	0.76844634613	0.848079134586	0.830245819812	0.714185335418	0.69786995335	0.787214982166	0.661727453415	0.768538934272	0.585937336917	0.764485381349	0.704473944001	0.750036767312	0.760781402416	0.733143505569	0.781410383797	0.833045760549	0.804491910933	0.692758244862	0.524114758714	0.652932206683	0.609507009231	0.647764623139	0.521535494816	0.707074396756	0.813997534317	0.636970121484	0.733012542393	0.744182741901	0.567783789945	0.792419082209	0.751762243713	0.678608093017	0.829908416317	0.762857146892	0.800483082379	0.644291399574	0.69266820974	0.653665417666	0.625026383897	0.753505438671	0.818732233837	0.538258149767	0.727176089034	0.822559234549	0.771459870901	0.795014152506	0.836531096652	0.547790325281	0.670648899432	0.587602060471	0.651623972315	0.653172993665	0.632877138995	0.825734832444	0.798020085274	0.759998963246	0.8277051693	0.641972547026	0.756532699906	0.619184632449	0.523039158543	0.0	0.800180639588	0.6591770259	0.807378213243	0.809807752509	0.834673038285	0.534512250145	0.810080675605	0.785118930935	0.784269238492	0.686790987545	0.791709144799	0.818316413711	0.8254879602	0.804897303758	0.52857108149
