	M9Ekey217.141044	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Nkey217.141052	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M2Ikey217.141000	M2Mkey217.141014	M3Ckey217.141073	M3Space217.141098	M9Xkey217.141072	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M3Jkey217.141017	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M2Bkey217.141063	M3Wkey217.141104	M3Xkey217.141055	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M9Hkey217.140999	M9Skey217.141004	M2Rsft217.141034	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081
M3Ckey217.141073	0.785018601151	0.754522993897	0.80774004114	0.546835812354	0.729759832693	0.596728412069	0.729028044654	0.725242608489	0.796046426828	0.766687732673	0.751613859601	0.800807385639	0.775195792167	0.65375718683	0.752771651084	0.465865086294	0.601799171381	0.696249466606	0.710861917726	0.619463901253	0.497681032147	0.60970176241	0.688162319435	0.0	0.564773854297	0.710719276344	0.621482322663	0.700850679067	0.636072023309	0.746428160837	0.820315481574	0.795145721168	0.761759905626	0.573256871445	0.780009382988	0.706791971322	0.670572822388	0.770410193306	0.636611984639	0.824238920068	0.585572538577	0.791097770452	0.706677338279	0.654330902338	0.697902890075	0.782577835308	0.620321670412	0.623513126067	0.770584857639	0.756914917248	0.788347605874	0.806823690333	0.605910508	0.834611396532	0.808748644403	0.635062295661	0.683893847588	0.735643411736	0.589302896713	0.720229498317	0.746664331965	0.61575671073	0.782822437597	0.710426640305	0.818055291488	0.62155277796	0.783836249025	0.732917894128	0.674567012595	0.642975893599	0.757359760159	0.562480079081	0.676298171423	0.630408014139
M3Space217.141098	0.642289372385	0.557796081067	0.658614659525	0.481375175047	0.580527208574	0.411288555106	0.542193936682	0.564861307884	0.649460971446	0.6250928232	0.56377704051	0.631082364771	0.608160325472	0.499066994356	0.58842408685	0.3640215103	0.520969514095	0.520483607111	0.610484846401	0.462714290375	0.589133203078	0.427808633751	0.588856023882	0.564773854297	0.0	0.557848368096	0.554804091141	0.557787517552	0.515466249317	0.602221567292	0.693055377768	0.642292581673	0.628361435574	0.424123388184	0.630486328858	0.528901266655	0.454803814663	0.607326727644	0.544145249265	0.703842712641	0.533678515479	0.616948051207	0.534071293211	0.595924306563	0.552758207708	0.651823397219	0.635807119985	0.452634872183	0.580512775968	0.617226783772	0.639589777166	0.658871677885	0.450859463016	0.712869085657	0.663511499178	0.60660233587	0.562150046619	0.646284784433	0.494375068704	0.576180342418	0.59782828716	0.553364081423	0.637575791799	0.503022594312	0.695491195154	0.500526297583	0.599766925095	0.583344048984	0.635977495661	0.474189904934	0.594227246932	0.472443939904	0.56237484692	0.502072990642
M9Xkey217.141072	0.666578689656	0.603754840024	0.710802496752	0.626620608051	0.606459371022	0.568243061982	0.608159265856	0.566195983467	0.68738641345	0.689616653904	0.630358201465	0.677075735807	0.681573180224	0.580336459106	0.562427203278	0.604063652414	0.599434379945	0.524041364538	0.613758621227	0.600056790434	0.677701765536	0.492608591686	0.511659984731	0.710719276344	0.557848368096	0.0	0.611542691466	0.583893918509	0.571009436206	0.655930191347	0.756234819133	0.705758175696	0.612571082065	0.610108300186	0.675753241588	0.489961072282	0.548636214409	0.679683506237	0.561453370398	0.771432768147	0.591065481486	0.662265280808	0.564318451211	0.661242599696	0.552232879513	0.683082659051	0.631907278533	0.548415846727	0.664120901565	0.659222521056	0.674627297274	0.697464368237	0.548840440267	0.776980972729	0.704042108639	0.620627559624	0.525779244415	0.583704613086	0.597941288744	0.536687474423	0.673103117178	0.575465008818	0.689866587704	0.573279501602	0.734627735858	0.573328699197	0.64554623098	0.643814007848	0.625935832845	0.5908277678	0.654513613554	0.578319090478	0.579390771689	0.551204682436
M2Vkey217.141022	0.737630616957	0.679095120164	0.745704015933	0.621326395541	0.634814857551	0.497573858954	0.650918005158	0.661734564874	0.745369115276	0.704974935535	0.683788009831	0.734910373128	0.714546261843	0.553325395639	0.631908944468	0.522855919948	0.558778271555	0.568789457395	0.629728464783	0.585054523732	0.699175596974	0.576104323597	0.54518423817	0.621482322663	0.554804091141	0.611542691466	0.0	0.606109103242	0.565993447566	0.712568641835	0.783209619495	0.741872757753	0.619950210851	0.602838190105	0.713478068486	0.582541752033	0.479428936377	0.688051651714	0.509541465565	0.77662124404	0.669920403976	0.732099907493	0.533033053815	0.659930743474	0.536609299945	0.749797744227	0.648033687713	0.58796375302	0.723714458447	0.720064688948	0.736905265815	0.743670272511	0.553781250284	0.785143181777	0.744175067053	0.62710078249	0.617010421917	0.682821076344	0.590073584588	0.637081234516	0.712681350899	0.534808529658	0.725463911937	0.653296638528	0.770851880431	0.60193595635	0.718178489971	0.701907679595	0.547113562138	0.604545975634	0.696598872197	0.61023982115	0.539431983681	0.517087459732
M2Rkey217.141050	0.61931598835	0.55769813258	0.645995105281	0.5801239092	0.526970859743	0.589308521901	0.561851929908	0.558150715297	0.674734638047	0.686633670383	0.567062125468	0.630888318108	0.61066302498	0.488491062928	0.487333177547	0.557088778763	0.571792881595	0.426839061094	0.529561924625	0.580199809635	0.67871064219	0.488203549313	0.535154085652	0.700850679067	0.557787517552	0.583893918509	0.606109103242	0.0	0.563497912496	0.602401160387	0.724445632279	0.639037778626	0.535631706191	0.558409866134	0.645408350119	0.500971441025	0.505477763275	0.65034419226	0.504275470166	0.726167921926	0.630821044054	0.60179802039	0.519962251644	0.659799244143	0.514188276814	0.64349982366	0.66984934344	0.546958813119	0.609150475025	0.606124909764	0.610865406599	0.655137730818	0.535152188288	0.738018593658	0.641393469793	0.618578176995	0.570885918785	0.643573591373	0.588233228915	0.560139941234	0.604744982268	0.562421651376	0.621510402988	0.536504132577	0.650978882208	0.547051517661	0.608156608339	0.590149596789	0.624659276915	0.490101642728	0.586168714064	0.592392878221	0.533128349783	0.479207858383
M2Pkey217.141105	0.716459250959	0.644249216619	0.729694951909	0.606474455684	0.60243414115	0.448511551046	0.63245646629	0.647537633287	0.735504649763	0.725285061129	0.651772209463	0.71820410916	0.704421273651	0.569664168748	0.615746210721	0.500243777487	0.509946034997	0.520025977911	0.598134053902	0.468446599296	0.651691125605	0.41340954828	0.564617567065	0.636072023309	0.515466249317	0.571009436206	0.565993447566	0.563497912496	0.0	0.689898472102	0.768436474799	0.717990216523	0.607130290791	0.527855298997	0.70155755092	0.529648072903	0.548166011578	0.712388925712	0.467844308311	0.777886870897	0.500544835266	0.693811844356	0.537518934468	0.571726580578	0.556994699114	0.74057718046	0.565235232642	0.450379915159	0.669657245726	0.683278124804	0.725288487886	0.725057416989	0.499136812435	0.787994630105	0.73644110123	0.475601326882	0.606687262058	0.654980582979	0.44661460888	0.57597871642	0.704095097289	0.582034525277	0.710718016691	0.636078902089	0.75748110583	0.497211233274	0.689497235491	0.684185440203	0.569306766341	0.512930071492	0.66229287737	0.413788431987	0.584711002808	0.477876873573
M2Lkey217.141048	0.478357248188	0.416764798506	0.42629343978	0.661521922326	0.669915456578	0.678193698801	0.435162861316	0.63579252791	0.444243893098	0.487682511382	0.399491390511	0.414270743102	0.437564648282	0.606715383883	0.611322876818	0.627766323523	0.696179746714	0.596685165712	0.661291339895	0.664670681712	0.760063198237	0.625453374205	0.683128330825	0.746428160837	0.602221567292	0.655930191347	0.712568641835	0.602401160387	0.689898472102	0.0	0.551366048948	0.412426088673	0.678690981706	0.645165357688	0.403462309285	0.609789510201	0.635835066909	0.514956706542	0.686801033292	0.526466183459	0.674470200617	0.387830299472	0.661918798298	0.719086094251	0.593410714087	0.445585542763	0.768748889016	0.663542447612	0.465493062874	0.435143900834	0.469126294437	0.45653632686	0.599807442316	0.481605385867	0.418178990706	0.719950081732	0.674967904014	0.68351834737	0.694236963617	0.673544146768	0.463138571974	0.683812682118	0.425241201183	0.424165840972	0.474067893086	0.634244579711	0.416706833624	0.427744133187	0.756040088963	0.678752656655	0.404309061741	0.686432800966	0.669094477391	0.647128535916
M2Qkey217.141102	0.442157859316	0.54330359528	0.455333638712	0.770496957717	0.756396663536	0.76272204567	0.56465167845	0.763986541994	0.463033685592	0.512707323344	0.542216465591	0.452309934555	0.472595452053	0.737461188769	0.753315167392	0.727698143431	0.809819045983	0.735720806099	0.76616836302	0.762825558554	0.839540222889	0.730094333684	0.776717227675	0.820315481574	0.693055377768	0.756234819133	0.783209619495	0.724445632279	0.768436474799	0.551366048948	0.0	0.517093694007	0.781201618867	0.766109962295	0.536221707872	0.731544855521	0.737079799165	0.444291961932	0.762354887912	0.383006455139	0.737805317815	0.466323406782	0.760156119746	0.799428247258	0.750719062641	0.525528822928	0.83818385135	0.751806690371	0.559494557526	0.547014432375	0.537089223523	0.4773162696	0.715170375576	0.363631599437	0.484456610099	0.803503340073	0.749408139411	0.760464475073	0.783379810238	0.78008148163	0.524601375397	0.784413882637	0.429610648915	0.58523610178	0.463125677204	0.757993488454	0.538911337732	0.596982220246	0.815545494454	0.776682455062	0.5266451105	0.767467023382	0.785856669216	0.735656011064
M2Kkey217.141041	0.468264122628	0.468938665233	0.43986509371	0.691839073766	0.685557201501	0.700964818978	0.473609797188	0.691902266162	0.451635238011	0.487216177914	0.462928077716	0.358686734303	0.406453721736	0.656019560064	0.662714954087	0.685485359419	0.71543412647	0.658195231783	0.684273423761	0.670615758843	0.790169521775	0.678195821261	0.737401648858	0.795145721168	0.642292581673	0.705758175696	0.741872757753	0.639037778626	0.717990216523	0.412426088673	0.517093694007	0.0	0.709603928023	0.697601567102	0.423305140122	0.666029704852	0.662898734073	0.476286254355	0.716113993808	0.457325239411	0.7230060255	0.400657330342	0.68818334209	0.740178143607	0.624309094165	0.470278592691	0.812416572252	0.702359361317	0.488504239693	0.445130693544	0.509529744697	0.459090756308	0.644406924259	0.455501491303	0.448882933053	0.748498331479	0.694796727836	0.711796358008	0.735075960821	0.723163697261	0.440015799637	0.722634024301	0.426035730235	0.475539334239	0.42723224411	0.670163153501	0.443366897281	0.485986671853	0.75943064969	0.708726633069	0.384190514164	0.743406848786	0.705124327719	0.680785586502
M2Xkey217.141016	0.680810638582	0.641875599907	0.71292648686	0.667051143302	0.607480501385	0.621371354036	0.635973967339	0.580221158662	0.719492070026	0.734077108373	0.642678112241	0.687368823412	0.691250595485	0.499902392155	0.555876173896	0.631805562868	0.622592267906	0.518804143577	0.584827773771	0.628095876509	0.720865167135	0.564863334859	0.575948498547	0.761759905626	0.628361435574	0.612571082065	0.619950210851	0.535631706191	0.607130290791	0.678690981706	0.781201618867	0.709603928023	0.0	0.57841648001	0.682248768578	0.477491656599	0.539472191201	0.717812327551	0.553011481904	0.775403236589	0.698136094221	0.68245183329	0.510266330493	0.664194922195	0.540926535088	0.691669468819	0.707479371607	0.568983203956	0.68583635432	0.684173536133	0.690472323657	0.72049211091	0.595096002631	0.788414552463	0.707414585682	0.629511650445	0.617641683467	0.673527245663	0.638006139152	0.587541374812	0.680129218086	0.585905447932	0.687413217363	0.624344486696	0.705589505051	0.579573439972	0.623091874831	0.680399275407	0.612926438621	0.550743613185	0.673693911474	0.655758308993	0.54512929623	0.576786076635
M2Ekey217.141011	0.687379997145	0.6323267871	0.71349281398	0.538755063158	0.599838176557	0.456682268521	0.614509723418	0.602023842528	0.726431514346	0.691784453058	0.633983291816	0.695957320964	0.682133702806	0.506035766511	0.579829110882	0.392171796473	0.499291305221	0.536894626396	0.584846737425	0.453942134382	0.591944817938	0.46406121135	0.599442532002	0.573256871445	0.424123388184	0.610108300186	0.602838190105	0.558409866134	0.527855298997	0.645165357688	0.766109962295	0.697601567102	0.57841648001	0.0	0.682530840365	0.513409541697	0.505541756514	0.686348941608	0.540695960939	0.765932612556	0.562827945968	0.687897109644	0.554353907537	0.504853640152	0.555342311971	0.686444845288	0.601526739214	0.426518115055	0.667858494044	0.660869710606	0.703291523179	0.712069955484	0.495166167684	0.774165262571	0.729694776573	0.550259276087	0.585791571337	0.62206860167	0.494400761934	0.589226225458	0.689535162661	0.562228082013	0.692248543694	0.619881050736	0.707205864462	0.471888429707	0.646579620298	0.63945829446	0.634142341099	0.366815285314	0.661208108723	0.518875999119	0.568822363871	0.522009169406
M2Fkey217.141078	0.443733839968	0.440889152007	0.403289308112	0.69004604658	0.668111804821	0.693252567971	0.475444967842	0.644186637371	0.402418366355	0.480915721661	0.45081798545	0.398267075557	0.411366720963	0.610077875152	0.662110223069	0.663357430334	0.714692095914	0.63380965346	0.677043574113	0.67391602211	0.79162984455	0.655301145984	0.7084139942	0.780009382988	0.630486328858	0.675753241588	0.713478068486	0.645408350119	0.70155755092	0.403462309285	0.536221707872	0.423305140122	0.682248768578	0.682530840365	0.0	0.632406907166	0.647157225616	0.510282454707	0.711361616177	0.48891498832	0.700488315633	0.419797643898	0.656666294312	0.709287012364	0.606434115364	0.435922779295	0.782470285906	0.669968231418	0.493031962726	0.443394599758	0.428310464646	0.414879506999	0.603079361984	0.456056468526	0.405357386196	0.721367959451	0.674737863565	0.687053987464	0.711582906167	0.692998618408	0.434529256521	0.709580859483	0.3879962485	0.481092676131	0.446532238318	0.640984137261	0.415867425027	0.456738139979	0.754469293118	0.704041997308	0.400930020612	0.720658673344	0.693542430439	0.662526357148
M3Jkey217.141017	0.632541083513	0.5465064021	0.672250082852	0.568559197598	0.565928963591	0.539853774792	0.576091449172	0.583269830762	0.68056397305	0.690926544626	0.579519934519	0.646707470731	0.629072831885	0.487120967762	0.463070501128	0.562073284693	0.553772725845	0.467595092938	0.582752091273	0.592691109768	0.644266695949	0.438520104596	0.5398740004	0.706791971322	0.528901266655	0.489961072282	0.582541752033	0.500971441025	0.529648072903	0.609789510201	0.731544855521	0.666029704852	0.477491656599	0.513409541697	0.632406907166	0.0	0.466011075129	0.655625865698	0.504072065666	0.748868009872	0.608161743511	0.626819019455	0.514691429671	0.601497957878	0.485788431062	0.622708747286	0.641276129926	0.47864994657	0.621963465527	0.633242151575	0.629684456523	0.665258517255	0.50147548834	0.753326653224	0.670682498233	0.603704182404	0.592015101559	0.62314554073	0.565998555844	0.546555195233	0.645234668938	0.522460747664	0.634971429239	0.559406988908	0.671540862738	0.513073032815	0.573163164517	0.595043624908	0.615576283221	0.502919373866	0.608121990918	0.543792984753	0.509666910865	0.507567265351
M9Gkey217.141099	0.66613880371	0.600710010016	0.676775950724	0.553424179713	0.534182819286	0.447511968997	0.566354348195	0.587056910707	0.670460174883	0.664885018627	0.590131325285	0.65013284964	0.621631260582	0.444423762816	0.513870813179	0.494522581101	0.556614727914	0.369321383212	0.577776237349	0.520136826402	0.626170021578	0.499435582874	0.525069893408	0.670572822388	0.454803814663	0.548636214409	0.479428936377	0.505477763275	0.548166011578	0.635835066909	0.737079799165	0.662898734073	0.539472191201	0.505541756514	0.647157225616	0.466011075129	0.0	0.633815681154	0.500662222395	0.733755784719	0.600394993611	0.648052628721	0.436469293452	0.638748484933	0.458309955513	0.677250702563	0.685435947596	0.513769696455	0.632491440622	0.647612483224	0.66227250102	0.680011440413	0.469182902366	0.742683711048	0.688960851617	0.61342672378	0.553906801196	0.617509651345	0.580703477766	0.528589079629	0.654366457246	0.492868953093	0.648036912784	0.548256993759	0.698197984872	0.470529514673	0.625800556915	0.621702096033	0.550440389019	0.486599292336	0.607384769492	0.569105155364	0.483709237787	0.412233871559
M9Vkey217.141018	0.478176200398	0.4952840427	0.471573489917	0.686212804335	0.690963770979	0.661894280316	0.496330444736	0.718899973608	0.496941342275	0.506120358343	0.510415137948	0.4256229747	0.452869956946	0.646546598123	0.685495230546	0.654028403144	0.717950468138	0.649737713822	0.699972616874	0.682851892147	0.785134285934	0.651099690897	0.717986307472	0.770410193306	0.607326727644	0.679683506237	0.688051651714	0.65034419226	0.712388925712	0.514956706542	0.444291961932	0.476286254355	0.717812327551	0.686348941608	0.510282454707	0.655625865698	0.633815681154	0.0	0.685044941617	0.470656753934	0.689759694175	0.448772890033	0.665303971026	0.719293031008	0.669614043944	0.511872695757	0.8025472432	0.678645720054	0.530528693878	0.52254243311	0.520120379093	0.483922067782	0.647046716186	0.463718343304	0.516993888502	0.753976870357	0.672164708993	0.719711867039	0.7280204628	0.70271024875	0.50598694679	0.719962324633	0.429168921246	0.518229743964	0.494202748798	0.675736599316	0.520007189052	0.519947035784	0.735433354385	0.669894803095	0.488139191016	0.705831400563	0.691818085838	0.67058410627
M9Kkey217.141033	0.70774212467	0.6411863608	0.743221416448	0.636509742101	0.560207578208	0.531633065176	0.642694626936	0.637861891441	0.732158029784	0.714924143459	0.65978364943	0.712636224595	0.695847882291	0.523058479226	0.567815600981	0.555410308738	0.582491991203	0.493170643052	0.535211391157	0.563666948021	0.668764718678	0.457377893672	0.498140768902	0.636611984639	0.544145249265	0.561453370398	0.509541465565	0.504275470166	0.467844308311	0.686801033292	0.762354887912	0.716113993808	0.553011481904	0.540695960939	0.711361616177	0.504072065666	0.500662222395	0.685044941617	0.0	0.770695852026	0.57355347045	0.700722414414	0.534605863095	0.668008227713	0.503210825041	0.72294037643	0.616034240316	0.529215445137	0.684464279513	0.705638746496	0.699804744644	0.724112833425	0.548712286681	0.781486287554	0.735775493084	0.51970378606	0.553158720567	0.610185517985	0.52280964624	0.574560978924	0.709252949503	0.454313733653	0.703668328774	0.642261955289	0.763163489761	0.523043313825	0.680369371713	0.667566093216	0.539595341872	0.503935638136	0.668629198615	0.514246920835	0.523813140649	0.422258505333
M9Ckey217.141013	0.490384512242	0.535481829095	0.417733842031	0.771112751298	0.743757711756	0.757176544512	0.534589289267	0.771210771575	0.421450362202	0.518409981974	0.548131843986	0.425473174525	0.44050202582	0.719129404879	0.741148997704	0.724137599409	0.790416165154	0.738019786891	0.749137762131	0.75519472855	0.835054328014	0.749052838799	0.798909607536	0.824238920068	0.703842712641	0.771432768147	0.77662124404	0.726167921926	0.777886870897	0.526466183459	0.383006455139	0.457325239411	0.775403236589	0.765932612556	0.48891498832	0.748868009872	0.733755784719	0.470656753934	0.770695852026	0.0	0.770445645785	0.462157293972	0.75699898937	0.784696108541	0.738569377398	0.522110140639	0.863955533328	0.764721711804	0.572384540677	0.541201476788	0.561205427633	0.475369476426	0.717457314892	0.324371566264	0.474147468341	0.799217541477	0.747146752219	0.744875489759	0.803737732731	0.772331640996	0.494111599603	0.778223780841	0.43516146025	0.593414918153	0.448498203588	0.756584104225	0.527840834997	0.569469888317	0.79939239601	0.761925400052	0.498750774268	0.793058945055	0.787471170151	0.732788774639
M2Hkey217.141026	0.684571380655	0.633226435427	0.747728278503	0.616530823309	0.640540272389	0.560513052336	0.632052093324	0.654723281217	0.721536017387	0.676733992848	0.648697490128	0.716433875879	0.70744409999	0.583990256903	0.689419148264	0.540326556105	0.589245759729	0.641250505896	0.606466634592	0.557065324432	0.684092560109	0.544603574043	0.660929831687	0.585572538577	0.533678515479	0.591065481486	0.669920403976	0.630821044054	0.500544835266	0.674470200617	0.737805317815	0.7230060255	0.698136094221	0.562827945968	0.700488315633	0.608161743511	0.600394993611	0.689759694175	0.57355347045	0.770445645785	0.0	0.672615136096	0.598459651612	0.580797807724	0.622322514131	0.725924555493	0.563818006713	0.514829517846	0.657486554744	0.678404435134	0.682286422728	0.726956418301	0.516840453652	0.780372453274	0.739296624134	0.575776277591	0.607996916569	0.683347331262	0.596968409269	0.628445329242	0.68405731577	0.655418541436	0.721394323828	0.64700268341	0.756411725003	0.587675222399	0.685891034343	0.630411167129	0.682748048889	0.568324839342	0.673226173352	0.459992891018	0.6821551656	0.582325678713
M3Nkey217.141001	0.393324336717	0.411469609044	0.396861577482	0.678246072257	0.684354838886	0.705786947439	0.420684048458	0.656043682309	0.423094520957	0.464185089562	0.408879795054	0.384355725689	0.386328539958	0.613951767524	0.641835237734	0.675201970927	0.722503095131	0.631046985199	0.663478545541	0.683173731147	0.780549378805	0.638468449034	0.696485534535	0.791097770452	0.616948051207	0.662265280808	0.732099907493	0.60179802039	0.693811844356	0.387830299472	0.466323406782	0.400657330342	0.68245183329	0.687897109644	0.419797643898	0.626819019455	0.648052628721	0.448772890033	0.700722414414	0.462157293972	0.672615136096	0.0	0.657306395174	0.755294009955	0.617539193533	0.469239225655	0.75137258482	0.661262883887	0.451175806345	0.412617224676	0.450999494203	0.440384108438	0.603147317155	0.463669880932	0.437207816038	0.743756975181	0.672257304599	0.703826304555	0.720227533145	0.687064263625	0.425306154388	0.710046560605	0.410014892582	0.467645817733	0.458183177009	0.672914033873	0.365866751742	0.456039146134	0.756820754492	0.697238208472	0.395060820612	0.708186403206	0.696621549823	0.659440958744
M3Akey217.141006	0.670740018426	0.616173781712	0.706589578369	0.628810422695	0.589571957397	0.507654803469	0.592658435424	0.522305559162	0.703665048693	0.69161145303	0.605572463144	0.676838187902	0.678444235372	0.461495831568	0.556629288052	0.548529040241	0.615363844013	0.48372966318	0.563934138611	0.537017706488	0.706172670088	0.485505957158	0.548069257941	0.706677338279	0.534071293211	0.564318451211	0.533033053815	0.519962251644	0.537518934468	0.661918798298	0.760156119746	0.68818334209	0.510266330493	0.554353907537	0.656666294312	0.514691429671	0.436469293452	0.665303971026	0.534605863095	0.75699898937	0.598459651612	0.657306395174	0.0	0.683178037985	0.508355882882	0.691888045665	0.667928575696	0.554753163294	0.659611707351	0.646701917758	0.671903900919	0.700338361226	0.516106103307	0.762410583708	0.696953394022	0.60601604667	0.588740097933	0.610551634444	0.551827235852	0.543845862382	0.670997771984	0.559029061458	0.681515200497	0.583678815825	0.724872659677	0.549709654247	0.626075762718	0.659130782102	0.576882603062	0.514748246293	0.633770364681	0.614461224109	0.565997037369	0.554640559043
M3Mkey217.141107	0.752044878208	0.696192238294	0.757509379852	0.65640936778	0.657421254341	0.543114961984	0.682997864319	0.709570992578	0.753552126101	0.721695249687	0.694334557641	0.752416776202	0.736492834869	0.64845547362	0.69708308037	0.526128390283	0.557058128689	0.646657489275	0.623082043656	0.584047726574	0.697096334099	0.582831046384	0.682231785961	0.654330902338	0.595924306563	0.661242599696	0.659930743474	0.659799244143	0.571726580578	0.719086094251	0.799428247258	0.740178143607	0.664194922195	0.504853640152	0.709287012364	0.601497957878	0.638748484933	0.719293031008	0.668008227713	0.784696108541	0.580797807724	0.755294009955	0.683178037985	0.0	0.683967608381	0.733637288686	0.6102294982	0.519258570618	0.73512100937	0.72823264342	0.745803312235	0.759436448009	0.616740019267	0.791318674398	0.766461971269	0.595513142876	0.688127548323	0.737525482089	0.62437438767	0.682538046964	0.732932776485	0.697891842346	0.750818828231	0.675460804244	0.726698767554	0.571053014906	0.711181389761	0.705557119123	0.676978379268	0.510091477921	0.723802871546	0.520011383866	0.656046814709	0.611127453392
M3Zkey217.141083	0.643771458125	0.573643650053	0.632607939944	0.591298311201	0.56305467403	0.534695222108	0.579347354893	0.602720685917	0.675557004395	0.686945102331	0.578418974422	0.631665792575	0.651803357932	0.472635356638	0.496061688544	0.584857140736	0.590357023028	0.475773784041	0.532977306288	0.52387236909	0.701747315058	0.534014020992	0.534244436876	0.697902890075	0.552758207708	0.552232879513	0.536609299945	0.514188276814	0.556994699114	0.593410714087	0.750719062641	0.624309094165	0.540926535088	0.555342311971	0.606434115364	0.485788431062	0.458309955513	0.669614043944	0.503210825041	0.738569377398	0.622322514131	0.617539193533	0.508355882882	0.683967608381	0.0	0.638374689623	0.68389100196	0.555914026728	0.62492257534	0.603047864645	0.607064181948	0.658184588907	0.527109055826	0.749322909251	0.652553824947	0.63330719568	0.531054644197	0.605694747883	0.596498631792	0.548069154579	0.605380202947	0.497551463076	0.648326769715	0.580034310672	0.673930737565	0.570140560105	0.573956861821	0.583618160652	0.591768686946	0.600710276337	0.598416647956	0.591443008685	0.539924513012	0.515338129655
M3Rkey217.141025	0.452523119306	0.455034991724	0.421103862391	0.708774201251	0.6962513396	0.715442665711	0.484709806313	0.675340241351	0.449422841941	0.527165058675	0.449165227341	0.450222243176	0.438762764391	0.649301128615	0.67465384232	0.714082651505	0.74771098379	0.663257163584	0.718339704865	0.707098071556	0.789358134612	0.685339581566	0.719234931136	0.782577835308	0.651823397219	0.683082659051	0.749797744227	0.64349982366	0.74057718046	0.445585542763	0.525528822928	0.470278592691	0.691669468819	0.686444845288	0.435922779295	0.622708747286	0.677250702563	0.511872695757	0.72294037643	0.522110140639	0.725924555493	0.469239225655	0.691888045665	0.733637288686	0.638374689623	0.0	0.809018397374	0.683580959847	0.445267044001	0.465137294346	0.473435867111	0.452352951734	0.647219047209	0.496128290489	0.41618831523	0.767925052741	0.685519217845	0.687512663422	0.742391063031	0.687573561392	0.438342860997	0.742337550115	0.420674451488	0.496008525242	0.446000043191	0.668965171664	0.42477470652	0.504224884225	0.766915448239	0.697284119834	0.444779538948	0.741522021322	0.710466045061	0.696040697921
M3Qkey217.141051	0.765468966506	0.732237329562	0.814441909723	0.643311703165	0.679083387723	0.618960283108	0.727047391838	0.697296357344	0.807123204589	0.771176325755	0.738137529452	0.800040183468	0.789307174555	0.645802885284	0.715186544647	0.596323536057	0.535310739979	0.635829889337	0.653850438223	0.650395115056	0.646852339384	0.537919965918	0.621913749646	0.620321670412	0.635807119985	0.631907278533	0.648033687713	0.66984934344	0.565235232642	0.768748889016	0.83818385135	0.812416572252	0.707479371607	0.601526739214	0.782470285906	0.641276129926	0.685435947596	0.8025472432	0.616034240316	0.863955533328	0.563818006713	0.75137258482	0.667928575696	0.6102294982	0.68389100196	0.809018397374	0.0	0.582067369498	0.762551491195	0.760965426115	0.779925164729	0.792218584404	0.630495079985	0.871757400696	0.809336076094	0.584251438365	0.6997651464	0.727702811762	0.570450477514	0.671070205062	0.789353787076	0.600013259717	0.797788018082	0.728973009296	0.832733160963	0.624531898123	0.75614202283	0.753235011087	0.659932082421	0.587521947479	0.769398506745	0.478335403267	0.642160745201	0.673763887524
M9Enter217.141084	0.683170319565	0.623211023301	0.719550794614	0.537020810635	0.549305749263	0.484043243644	0.587856825425	0.592070604112	0.699972752209	0.705340525283	0.625630485362	0.692908964095	0.684149108988	0.536075147211	0.573578219574	0.456785740753	0.526748501348	0.506146543915	0.59392928351	0.527160861367	0.584621337154	0.398089299689	0.593678909679	0.623513126067	0.452634872183	0.548415846727	0.58796375302	0.546958813119	0.450379915159	0.663542447612	0.751806690371	0.702359361317	0.568983203956	0.426518115055	0.669968231418	0.47864994657	0.513769696455	0.678645720054	0.529215445137	0.764721711804	0.514829517846	0.661262883887	0.554753163294	0.519258570618	0.555914026728	0.683580959847	0.582067369498	0.0	0.645591473961	0.658854362165	0.701695001929	0.706172511927	0.430960010163	0.760512754379	0.722479570265	0.497533274048	0.531011878956	0.645387365482	0.477167784734	0.537717994201	0.66702217529	0.577488400447	0.696614411149	0.602600211314	0.720369902253	0.459621595249	0.622290522707	0.646460265916	0.602336862432	0.410880505535	0.63373060367	0.425305564212	0.582226105835	0.469421573887
