	M11Space217.141008	M3Ekey217.141042	M2Space217.140997	M2Thml217.141005	M2Gkey217.141106	M3Pkey217.141031	M2Xkey217.141016	M3Jkey217.141017	M2Ukey217.141085	M2Fkey217.141078	M2Kkey217.141041	M9Fkey217.141065	M3Bkey217.141059	M3Space217.141098	M3Pinr217.141057	M2Ikey217.141000	M2Ckey217.141092	M3Rinr217.141091	M3Lsft217.141088	M3Qkey217.141051	M9Wkey217.141090	M3Akey217.141006	M3Midr217.141101	M9Xkey217.141072	M3Ckey217.141073	M9Pkey217.141096	F12Space217.141068	M2Wkey217.141070	M3Thml217.141040	M9Mkey217.141007	M9Space217.141079	M9Skey217.141004	M2Tkey217.141054	M9Rinl217.141020	M2Pkey217.141105	M2Jkey217.141038	M3Gkey217.141037	M3Lkey217.141097	M9Ckey217.141013	M9Midl217.141043	M9Ekey217.141044	M2Qkey217.141102	U2Space217.141047	M9Ykey217.141029	M2Ekey217.141011	M3Ykey217.141023	M2Rinr217.141027	M3Zkey217.141083	M2Dkey217.140994	M9Okey217.141076	M2Akey217.141030	M3Wkey217.141104	U3Space217.141064	M3Pinl217.141094	M9Dkey217.141053	M3Midl217.141103	M10Space217.141036	M9Bkey217.141032	M3Rsft217.140995	M2Vkey217.141022	M3Tkey217.141081	M3Indr217.140993	M9Hkey217.140999	M2Skey217.141089	M2Indr217.141062	M9Akey217.141086	R1Space217.141077	M3Hkey217.141093	M2Bkey217.141063	F11Space217.141071	M3Nkey217.141001	M2Lkey217.141048	M2Pinl217.141003	L3Space217.141024	M2Okey217.141061	M9Indr217.140998	M2Lsft217.141056	M2Zkey217.141015	M3Kkey217.141046	M9Pinr217.141002	M2Pinr217.141039	M9Gkey217.141099	M2Mkey217.141014	M2Rsft217.141034	M3Indl217.141067	M2Rinl217.141058	M3Xkey217.141055	M2Enter217.141012	M3Rkey217.141025	M2Thmr217.141087	M2Hkey217.141026	M9Qkey217.141019	L1Space217.141069	M2Rkey217.141050	M9Indl217.141066	M9Pinl217.141035	M9Enter217.141084	M2Midl217.141009	M3Mkey217.141107	M3Rinl217.141100	U1Space217.141075	M9Rinr217.141080	M9Kkey217.141033	M2Indl217.141074	M9Vkey217.141018	M3Vkey217.141028	M2Nkey217.141052	M9Thml217.141021	F10Space217.141045	M3Thmr217.140996	M9Midr217.141060	M9Nkey217.141010	M2Midr217.141082	M2Ykey217.141095	M9Thmr217.141049
M2Vkey217.141022	0.462714290375	0.492982154782	0.616948051207	0.695491195154	0.651823397219	0.642289372385	0.592165501948	0.618443933236	0.611911017524	0.616522481308	0.559909466034	0.635807119985	0.424123388184	0.481375175047	0.533678515479	0.525625285838	0.712869085657	0.599766925095	0.56377704051	0.593122935226	0.542193936682	0.630955950029	0.633945384634	0.554804091141	0.552758207708	0.564861307884	0.454803814663	0.573136162737	0.649919965565	0.3640215103	0.515466249317	0.500526297583	0.474189904934	0.518159377187	0.510085732107	0.639589777166	0.503022594312	0.561776011445	0.493826849426	0.553364081423	0.588856023882	0.57966840671	0.452634872183	0.534970410103	0.631082364771	0.607326727644	0.580512775968	0.557796081067	0.630486328858	0.59782828716	0.574935451995	0.6250928232	0.693055377768	0.658614659525	0.546043476891	0.560923778068	0.502072990642	0.58486652944	0.546414656608	0.0	0.450859463016	0.564773854297	0.427808633751	0.546001535298	0.557354049482	0.602221567292	0.544145249265	0.576180342418	0.610484846401	0.635977495661	0.532258573958	0.557787517552	0.528901266655	0.411288555106	0.520969514095	0.530472280411	0.581816914392	0.586565910719	0.642292581673	0.581879658749	0.649926512483	0.628361435574	0.58842408685	0.616325232069	0.60904076972	0.589133203078	0.494375068704	0.60660233587	0.614654420048	0.583344048984	0.703842712641	0.658871677885	0.663511499178	0.594227246932	0.617226783772	0.649460971446	0.637575791799	0.562150046619	0.534071293211	0.646284784433	0.557848368096	0.580527208574	0.612220499275	0.595924306563	0.472443939904	0.482906464271	0.522990801667	0.562281043049	0.564152437781	0.608160325472	0.6507559499	0.520483607111	0.56237484692	0.499066994356	0.582265029798
M3Tkey217.141081	0.512498652061	0.500905245282	0.603147317155	0.687599901269	0.647219047209	0.625473092034	0.574056131443	0.613418705578	0.564404251314	0.59815302557	0.585095880123	0.630495079985	0.495166167684	0.525265149507	0.516840453652	0.444980623964	0.730634412647	0.601034937047	0.562910404278	0.572148781115	0.563729790503	0.642531305271	0.608261496285	0.553781250284	0.527109055826	0.552732205965	0.469182902366	0.559102949716	0.63088791719	0.427924354594	0.499136812435	0.463835514447	0.500531138782	0.459950754661	0.487893533388	0.652897522469	0.522293518174	0.578456117687	0.488919525032	0.587326636492	0.553042476561	0.513340075246	0.430960010163	0.476378346648	0.627094916417	0.647046716186	0.595519524761	0.54810255262	0.603079361984	0.613315611909	0.595209672094	0.649038581698	0.715170375576	0.66470719302	0.539900438785	0.504566830759	0.435475577868	0.576326890028	0.475018449308	0.450859463016	0.0	0.605910508	0.390224479099	0.484200586535	0.511393614244	0.599807442316	0.548712286681	0.553126485388	0.620386827367	0.64493946377	0.521850801088	0.535152188288	0.50147548834	0.477205863762	0.536121491966	0.499743809257	0.631713944545	0.539280214229	0.644406924259	0.575184339266	0.674467142927	0.595096002631	0.583237995858	0.591290204416	0.576671931771	0.609873925972	0.543964318583	0.567169135804	0.555451395219	0.586435091924	0.717457314892	0.649921635309	0.653338268852	0.577556076234	0.598781790088	0.643750224747	0.641659099423	0.527797771689	0.516106103307	0.622057975987	0.548840440267	0.552973174563	0.572586163329	0.616740019267	0.508761610771	0.4881989308	0.512103069952	0.455111623624	0.511123265707	0.621143222769	0.695964063753	0.519846262285	0.605816771145	0.464983870584	0.54645154317
M3Indr217.140993	0.619463901253	0.682576774313	0.791097770452	0.818055291488	0.782577835308	0.785018601151	0.75548517439	0.773217083562	0.753896203796	0.736828440376	0.694483381903	0.620321670412	0.573256871445	0.546835812354	0.585572538577	0.655652878059	0.834611396532	0.783836249025	0.751613859601	0.752185747475	0.729028044654	0.788672549881	0.753099215112	0.621482322663	0.697902890075	0.725242608489	0.670572822388	0.715383893769	0.765825435215	0.465865086294	0.636072023309	0.62155277796	0.642975893599	0.653097675248	0.665341580624	0.788347605874	0.710426640305	0.766487823884	0.682548057289	0.61575671073	0.688162319435	0.728361159559	0.623513126067	0.67956474284	0.800807385639	0.770410193306	0.770584857639	0.754522993897	0.780009382988	0.746664331965	0.72555164018	0.766687732673	0.820315481574	0.80774004114	0.748403906863	0.628670477154	0.630408014139	0.739230499113	0.6901221881	0.564773854297	0.605910508	0.0	0.60970176241	0.668006149477	0.71435977736	0.746428160837	0.636611984639	0.720229498317	0.710861917726	0.674567012595	0.659997201944	0.700850679067	0.706791971322	0.596728412069	0.601799171381	0.710020095091	0.701409228107	0.747296995954	0.795145721168	0.752699808529	0.738981618762	0.761759905626	0.752771651084	0.76420965156	0.750962977719	0.497681032147	0.589302896713	0.635062295661	0.716873202687	0.732917894128	0.824238920068	0.806823690333	0.808748644403	0.757359760159	0.756914917248	0.796046426828	0.782822437597	0.683893847588	0.706677338279	0.735643411736	0.710719276344	0.729759832693	0.748996665192	0.654330902338	0.562480079081	0.612098047382	0.593577803149	0.705833315502	0.703339773016	0.775195792167	0.797841950677	0.696249466606	0.676298171423	0.65375718683	0.662171117717
M9Hkey217.140999	0.50291879187	0.507582772144	0.638468449034	0.721657062109	0.685339581566	0.65689497155	0.614704677991	0.633350059824	0.591556466364	0.622945338036	0.533411957567	0.537919965918	0.46406121135	0.483445337602	0.544603574043	0.419986080369	0.754786587371	0.639336686859	0.591695628075	0.624095528263	0.567733395637	0.67929412453	0.636692514019	0.576104323597	0.534014020992	0.594258739196	0.499435582874	0.573956499926	0.626275612036	0.394293567697	0.41340954828	0.437976073233	0.405295946311	0.455091581247	0.426472741358	0.665748851355	0.543597653718	0.595891418298	0.456891225823	0.527264192029	0.514116715046	0.525121443209	0.398089299689	0.41710279361	0.661021370973	0.651099690897	0.640696350502	0.589843622415	0.655301145984	0.666147316138	0.604884382482	0.691018289576	0.730094333684	0.692786705235	0.569527710713	0.50161160731	0.426024369496	0.584358180855	0.478397619006	0.427808633751	0.390224479099	0.60970176241	0.0	0.470026615418	0.570822183645	0.625453374205	0.457377893672	0.532521123096	0.569498943104	0.605484790782	0.452670913765	0.488203549313	0.438520104596	0.483166264095	0.49895553044	0.526229547555	0.527771913935	0.517510959993	0.678195821261	0.610554377212	0.687255794734	0.564863334859	0.548409537331	0.608308240644	0.573265244309	0.579441628839	0.456649095788	0.512395578837	0.562026748937	0.641086908202	0.749052838799	0.688575931452	0.696463574988	0.619378906482	0.635549092511	0.686312580862	0.652679697042	0.579884881598	0.485505957158	0.622231554318	0.492608591686	0.575228342523	0.578106882577	0.582831046384	0.40783542428	0.476060425667	0.486282821782	0.481466035769	0.485859293946	0.657973681436	0.713321824714	0.47704348457	0.507841000402	0.492256187288	0.561185377415
M2Skey217.141089	0.592276207506	0.424547298231	0.653174685948	0.614609618003	0.626852459073	0.653309935881	0.565703356428	0.630713608202	0.597756479394	0.557232298628	0.545059014167	0.683242977035	0.496689625947	0.552799374377	0.63678797433	0.269051339932	0.741333768906	0.629812650081	0.599691082674	0.563289837621	0.566911146524	0.67278649269	0.638631871814	0.626008067519	0.577378046092	0.637626371396	0.542452351915	0.528613441613	0.654573607284	0.506669039443	0.531494695922	0.441550950758	0.450692573444	0.29211203224	0.387814845978	0.685491726073	0.561118100155	0.560055120309	0.508620802646	0.637720871914	0.633039367371	0.519544916074	0.468912579698	0.433398965797	0.633954988741	0.674596200519	0.636613093862	0.615231628633	0.634548570201	0.611805964146	0.592017416434	0.692786737907	0.750239059601	0.670298413465	0.544212052017	0.534022254039	0.504892905984	0.624954245234	0.46907890436	0.546001535298	0.484200586535	0.668006149477	0.470026615418	0.0	0.48555345103	0.611080285314	0.56100135741	0.61566417878	0.651956692044	0.679108146333	0.540495777987	0.505765202257	0.482297414565	0.561475996121	0.493986901479	0.430977412911	0.607887369074	0.438280916107	0.624224936996	0.588196152375	0.686958252685	0.557253852278	0.569363932942	0.609516063961	0.588044299902	0.616098217018	0.562502414064	0.557881814706	0.552170602273	0.630724028023	0.744890619892	0.672512491906	0.670575101918	0.584208787756	0.639137517013	0.688144058232	0.631234755068	0.641480245942	0.592859642453	0.683582165111	0.623877743409	0.578256651758	0.589184563172	0.569724255576	0.548197007962	0.489012495904	0.403154893887	0.443183924061	0.3577451073	0.617274885607	0.713294445474	0.529492833517	0.544046883199	0.521624429294	0.551350291786
M2Indr217.141062	0.597454922828	0.536178017536	0.659134836134	0.656206205271	0.61313900229	0.650898549505	0.584984163849	0.648841704476	0.599341211011	0.504552077974	0.583156345489	0.763695314256	0.555255040189	0.611745769041	0.619678782204	0.478806597083	0.751130024585	0.617875085488	0.583848988668	0.617825958214	0.614758590659	0.701449335645	0.585324232082	0.62064842128	0.52442774753	0.602788272138	0.517078505532	0.514594298176	0.623603963563	0.56401105904	0.599734135591	0.582904779357	0.576501413005	0.467395255786	0.541571103823	0.650111793894	0.585106503448	0.57606161072	0.576253383661	0.654368605457	0.644211158519	0.524104679365	0.528112614345	0.536110384435	0.666343071788	0.681227898184	0.644496665885	0.618088391609	0.656207897005	0.621975582032	0.641617039411	0.704258143168	0.747049315114	0.662681826037	0.571667204429	0.587045334117	0.527491261432	0.592748087956	0.522976665485	0.557354049482	0.511393614244	0.71435977736	0.570822183645	0.48555345103	0.0	0.633763440736	0.638121303572	0.607897656995	0.651926925269	0.665809521112	0.556617739305	0.548337603249	0.509881517295	0.570113708302	0.634730410033	0.459434148739	0.643222161353	0.513581245973	0.662455374289	0.625096226041	0.718256223207	0.580095657138	0.574166744097	0.5658271595	0.549823458748	0.709970904924	0.598168494162	0.680693304441	0.524750929619	0.625924997301	0.748532473368	0.693654985928	0.68089132305	0.617182808186	0.635269365608	0.709334852582	0.670704316973	0.615104253327	0.527668794419	0.663462500496	0.626304711719	0.585702389835	0.570316780982	0.642768761099	0.644502440543	0.545560748619	0.540004783608	0.54864856702	0.521700126749	0.644687721353	0.723844322104	0.553427750141	0.621219678522	0.550321165631	0.62483158573
M9Akey217.141086	0.664670681712	0.562870145296	0.387830299472	0.474067893086	0.445585542763	0.478357248188	0.437068294338	0.472722013306	0.587005486447	0.655931422289	0.69158519078	0.768748889016	0.645165357688	0.661521922326	0.674470200617	0.606511103912	0.481605385867	0.416706833624	0.399491390511	0.444905065653	0.435162861316	0.492722601665	0.688562556429	0.712568641835	0.593410714087	0.63579252791	0.635835066909	0.63015353036	0.698295811185	0.627766323523	0.689898472102	0.634244579711	0.678752656655	0.593392524092	0.64573940175	0.469126294437	0.424165840972	0.468602994191	0.619382127626	0.683812682118	0.683128330825	0.609911446645	0.663542447612	0.590805395818	0.414270743102	0.514956706542	0.465493062874	0.416764798506	0.403462309285	0.463138571974	0.512147020685	0.487682511382	0.551366048948	0.42629343978	0.468709003498	0.675521795511	0.647128535916	0.645436939931	0.625822556011	0.602221567292	0.599807442316	0.746428160837	0.625453374205	0.611080285314	0.633763440736	0.0	0.686801033292	0.673544146768	0.661291339895	0.756040088963	0.655627369114	0.602401160387	0.609789510201	0.678193698801	0.696179746714	0.57919128736	0.72114791487	0.649862854343	0.412426088673	0.464585492274	0.581810458657	0.678690981706	0.611322876818	0.589519361167	0.596277713475	0.760063198237	0.694236963617	0.719950081732	0.616443658529	0.427744133187	0.526466183459	0.45653632686	0.418178990706	0.404309061741	0.435143900834	0.444243893098	0.425241201183	0.674967904014	0.661918798298	0.68351834737	0.655930191347	0.669915456578	0.637399504817	0.719086094251	0.686432800966	0.631820963429	0.630638981212	0.574754539284	0.616578327383	0.437564648282	0.585160232347	0.596685165712	0.669094477391	0.606715383883	0.663120637914
R1Space217.141077	0.563666948021	0.62331048526	0.700722414414	0.763163489761	0.72294037643	0.70774212467	0.675263274372	0.672776549305	0.604297131344	0.677803725379	0.575272520227	0.616034240316	0.540695960939	0.636509742101	0.57355347045	0.543922569881	0.781486287554	0.680369371713	0.65978364943	0.657047822462	0.642694626936	0.71005155301	0.62342224729	0.509541465565	0.503210825041	0.637861891441	0.500662222395	0.653781683972	0.658486634457	0.555410308738	0.467844308311	0.523043313825	0.503935638136	0.576668550736	0.571101660698	0.699804744644	0.642261955289	0.659998104849	0.542378052683	0.454313733653	0.498140768902	0.58694687598	0.529215445137	0.608321946764	0.712636224595	0.685044941617	0.684464279513	0.6411863608	0.711361616177	0.709252949503	0.631463658382	0.714924143459	0.762354887912	0.743221416448	0.641485429105	0.519201594775	0.422258505333	0.591889353775	0.547179638247	0.544145249265	0.548712286681	0.636611984639	0.457377893672	0.56100135741	0.638121303572	0.686801033292	0.0	0.574560978924	0.535211391157	0.539595341872	0.514407812618	0.504275470166	0.504072065666	0.531633065176	0.582491991203	0.629979278284	0.575355262506	0.602265090722	0.716113993808	0.653170049381	0.689069260404	0.553011481904	0.567815600981	0.639158580331	0.630406607559	0.668764718678	0.52280964624	0.51970378606	0.604353000287	0.667566093216	0.770695852026	0.724112833425	0.735775493084	0.668629198615	0.705638746496	0.732158029784	0.703668328774	0.553158720567	0.534605863095	0.610185517985	0.561453370398	0.560207578208	0.577385821299	0.668008227713	0.514246920835	0.585086668048	0.606480836098	0.58787075102	0.583574038336	0.695847882291	0.734202122648	0.493170643052	0.523813140649	0.523058479226	0.582107313969
M3Hkey217.141093	0.604342960182	0.657559302612	0.687064263625	0.746154659819	0.687573561392	0.707833647053	0.669281962573	0.69670649765	0.52997839824	0.613526618502	0.639242453479	0.671070205062	0.589226225458	0.629707403361	0.628445329242	0.600766712074	0.787185770218	0.666196230894	0.646142762653	0.665973368854	0.65018173428	0.710523330815	0.618618686229	0.637081234516	0.548069154579	0.566006686369	0.528589079629	0.610377751779	0.647419460552	0.599808879988	0.57597871642	0.526912009745	0.568613811319	0.622930299062	0.603169486648	0.699373343735	0.632977907177	0.665301986745	0.57976839243	0.576068264817	0.574887394803	0.565963173531	0.537717994201	0.573520277145	0.700451013428	0.70271024875	0.671725102052	0.611450325162	0.692998618408	0.674461323651	0.670064749995	0.733441153484	0.78008148163	0.726878421476	0.634579035139	0.599090167122	0.548948271465	0.578884627837	0.54172629314	0.576180342418	0.553126485388	0.720229498317	0.532521123096	0.61566417878	0.607897656995	0.673544146768	0.574560978924	0.0	0.549802601871	0.566941414209	0.560356551408	0.560139941234	0.546555195233	0.605137572105	0.630328757708	0.646702013156	0.626501194215	0.619206581858	0.723163697261	0.653231548065	0.726873210237	0.587541374812	0.570198391564	0.587172376122	0.609647660195	0.695097168676	0.589322903439	0.634666544529	0.623882753038	0.65940022609	0.772331640996	0.729766170504	0.703886131512	0.672801345798	0.667920309287	0.73182846382	0.714845065515	0.583376745931	0.543845862382	0.598298964981	0.536687474423	0.58642019501	0.529865245041	0.682538046964	0.623329452333	0.609511083976	0.633335069182	0.616489739898	0.605116229644	0.702492725734	0.744669869944	0.497882097912	0.606885794424	0.533150812429	0.570146180734
M2Bkey217.141063	0.587881455163	0.650836912427	0.663478545541	0.713593645641	0.718339704865	0.696183112822	0.659932908263	0.667182864969	0.591997792528	0.667379254674	0.608720083915	0.653850438223	0.584846737425	0.700528827196	0.606466634592	0.638341795548	0.767974503773	0.644846219051	0.646473934764	0.646744207136	0.634281567709	0.723715096844	0.575532180831	0.629728464783	0.532977306288	0.605589992699	0.577776237349	0.643177628284	0.623921565626	0.594863789058	0.598134053902	0.600404788092	0.535779978851	0.661562171579	0.64208011321	0.672453563372	0.63065547986	0.653643225898	0.616248016792	0.544325853562	0.574855036356	0.579392676518	0.59392928351	0.619014476819	0.686894216847	0.699972616874	0.684032105236	0.642995556186	0.677043574113	0.675440972076	0.679844275029	0.71321632053	0.76616836302	0.702718597236	0.614883805171	0.612188228638	0.553022984932	0.594454707968	0.581721041912	0.610484846401	0.620386827367	0.710861917726	0.569498943104	0.651956692044	0.651926925269	0.661291339895	0.535211391157	0.549802601871	0.0	0.576465218136	0.611572130223	0.529561924625	0.582752091273	0.595114039243	0.639005519609	0.623098683414	0.622345271589	0.634182493781	0.684273423761	0.661167819993	0.725835145699	0.584827773771	0.563829903506	0.5782159493	0.625992112485	0.707402069069	0.62940765902	0.662495607018	0.615443628321	0.632319248948	0.749137762131	0.728907652544	0.68714979363	0.637606167716	0.637918263963	0.707981309848	0.711094965108	0.580345074801	0.563934138611	0.610979916141	0.613758621227	0.559413179213	0.574567297488	0.623082043656	0.611117543005	0.63067283365	0.66772095216	0.629091498802	0.631868402557	0.696209019434	0.745270385581	0.545615362762	0.642717479357	0.573723785401	0.632868048617
F11Space217.141071	0.60776743337	0.710423162242	0.756820754492	0.788965020672	0.766915448239	0.770412789164	0.734848020256	0.739855033208	0.642932731993	0.676874389524	0.641586153604	0.659932082421	0.634142341099	0.643372282167	0.682748048889	0.673007265564	0.813558214778	0.740681572579	0.714198376988	0.72654358574	0.684552588561	0.751929530449	0.667668215798	0.547113562138	0.591768686946	0.69864352337	0.550440389019	0.697900974345	0.690461373819	0.623177732832	0.569306766341	0.630332486293	0.644428761042	0.699242551325	0.640161084307	0.776770631153	0.707636805094	0.705972754631	0.611891241743	0.509511004278	0.540708578901	0.645044828498	0.602336862432	0.653214963637	0.755312678482	0.735433354385	0.739558762995	0.710854067428	0.754469293118	0.749547054857	0.703386048423	0.759520688368	0.815545494454	0.78086016583	0.656576457803	0.6285159984	0.563306286054	0.624838013126	0.619898545799	0.635977495661	0.64493946377	0.674567012595	0.605484790782	0.679108146333	0.665809521112	0.756040088963	0.539595341872	0.566941414209	0.576465218136	0.0	0.606220068562	0.624659276915	0.615576283221	0.559567323944	0.592046934004	0.713021767964	0.644524609563	0.690246253792	0.75943064969	0.713181847322	0.728041867242	0.612926438621	0.662256650476	0.668506506964	0.679966342151	0.67259222313	0.551640799241	0.627626617878	0.694060348644	0.729263683806	0.79939239601	0.783829649878	0.777887528303	0.727444465215	0.751714443694	0.757559167192	0.760135484893	0.624557900097	0.576882603062	0.640654841357	0.625935832845	0.631748594405	0.607584956241	0.676978379268	0.645478875932	0.681199849549	0.621385898941	0.676813041662	0.655985282883	0.754077282969	0.767468593692	0.563417770822	0.550480102767	0.596658746617	0.534986603597
M3Nkey217.141001	0.592806605755	0.574011385331	0.677627523897	0.718175325062	0.666075010878	0.66495446723	0.619819042529	0.651214006022	0.589433340219	0.614814191708	0.607032273653	0.654823229599	0.544656140195	0.563999151374	0.653829547221	0.517197334983	0.754218833519	0.66465048386	0.628811998385	0.607649416532	0.613243837274	0.688504218896	0.629694697709	0.60620391368	0.532510521505	0.583494466556	0.489079168438	0.607367947352	0.609763408332	0.51693483494	0.565923414766	0.495319952887	0.532499916092	0.508961326517	0.544554566291	0.678661794109	0.591773027561	0.628541182999	0.511117018128	0.548233047815	0.559697659264	0.573929278686	0.520390519142	0.482935489132	0.683332828208	0.676063131991	0.671901296766	0.62828804901	0.668707748603	0.65397325138	0.617336930626	0.705608421446	0.735578203052	0.703375736029	0.591568481377	0.524063088084	0.453797129598	0.562534820931	0.524965547248	0.532258573958	0.521850801088	0.659997201944	0.452670913765	0.540495777987	0.556617739305	0.655627369114	0.514407812618	0.560356551408	0.611572130223	0.606220068562	0.0	0.542125612761	0.521467494812	0.564639210136	0.594862489816	0.596247153417	0.529634798263	0.568762445792	0.685812153677	0.640717910506	0.682342366575	0.597622971311	0.559704116785	0.568022539583	0.601101174609	0.620790979775	0.529891931772	0.62363115579	0.595098380325	0.652619036308	0.747826938034	0.702572266525	0.696251804731	0.642804679454	0.685701381893	0.697310728033	0.664702714469	0.58244350869	0.535142978228	0.600972833562	0.5015027686	0.566358527048	0.564564870209	0.665533432763	0.590586749088	0.555366402123	0.54522178293	0.552197487464	0.535897043274	0.681976209141	0.708959360289	0.484574443031	0.56825005179	0.553517517377	0.572991189096
M2Lkey217.141048	0.580199809635	0.529054898707	0.60179802039	0.650978882208	0.64349982366	0.61931598835	0.560316277007	0.58347419096	0.525502381519	0.579198682181	0.599705873574	0.66984934344	0.558409866134	0.5801239092	0.630821044054	0.479223656129	0.738018593658	0.608156608339	0.567062125468	0.566733770623	0.561851929908	0.666267160883	0.565950225025	0.606109103242	0.514188276814	0.558150715297	0.505477763275	0.52098961396	0.557429332251	0.557088778763	0.563497912496	0.547051517661	0.490101642728	0.512880519589	0.540712395913	0.610865406599	0.536504132577	0.538200464636	0.54714868015	0.562421651376	0.535154085652	0.53460695382	0.546958813119	0.512841953034	0.630888318108	0.65034419226	0.609150475025	0.55769813258	0.645408350119	0.604744982268	0.592365750665	0.686633670383	0.724445632279	0.645995105281	0.546275376914	0.589556037427	0.479207858383	0.569851587231	0.530895294765	0.557787517552	0.535152188288	0.700850679067	0.488203549313	0.505765202257	0.548337603249	0.602401160387	0.504275470166	0.560139941234	0.529561924625	0.624659276915	0.542125612761	0.0	0.500971441025	0.589308521901	0.571792881595	0.516872495549	0.614113756877	0.53812469475	0.639037778626	0.566267260766	0.681616855279	0.535631706191	0.487333177547	0.496041370901	0.51437590077	0.67871064219	0.588233228915	0.618578176995	0.520467607276	0.590149596789	0.726167921926	0.655137730818	0.641393469793	0.586168714064	0.606124909764	0.674734638047	0.621510402988	0.570885918785	0.519962251644	0.643573591373	0.583893918509	0.526970859743	0.545214876607	0.659799244143	0.592392878221	0.562477595403	0.514643805213	0.517965436952	0.505616607602	0.61066302498	0.711915089356	0.426839061094	0.533128349783	0.488491062928	0.545019308096
M2Pinl217.141003	0.592691109768	0.578840363276	0.626819019455	0.671540862738	0.622708747286	0.632541083513	0.596538414185	0.615485982755	0.531535408441	0.578659102421	0.614740950674	0.641276129926	0.513409541697	0.568559197598	0.608161743511	0.463807750226	0.753326653224	0.573163164517	0.579519934519	0.59993482758	0.576091449172	0.688696166481	0.564472562573	0.582541752033	0.485788431062	0.583269830762	0.466011075129	0.551325165659	0.593377488716	0.562073284693	0.529648072903	0.513073032815	0.502919373866	0.486632342856	0.524779423378	0.629684456523	0.559406988908	0.581341785223	0.542940111717	0.522460747664	0.5398740004	0.45798189389	0.47864994657	0.530439736503	0.646707470731	0.655625865698	0.621963465527	0.5465064021	0.632406907166	0.645234668938	0.622264626577	0.690926544626	0.731544855521	0.672250082852	0.57865200619	0.537421443713	0.507567265351	0.579683922235	0.468972701855	0.528901266655	0.50147548834	0.706791971322	0.438520104596	0.482297414565	0.509881517295	0.609789510201	0.504072065666	0.546555195233	0.582752091273	0.615576283221	0.521467494812	0.500971441025	0.0	0.539853774792	0.553772725845	0.538708544845	0.622669504855	0.523609952534	0.666029704852	0.605791171022	0.703065390706	0.477491656599	0.463070501128	0.558146900676	0.535321930013	0.644266695949	0.565998555844	0.603704182404	0.592427405315	0.595043624908	0.748868009872	0.665258517255	0.670682498233	0.608121990918	0.633242151575	0.68056397305	0.634971429239	0.592015101559	0.514691429671	0.62314554073	0.489961072282	0.565928963591	0.522408221003	0.601497957878	0.543792984753	0.579475586112	0.515238667279	0.540772522715	0.489435235294	0.629072831885	0.709842437498	0.467595092938	0.509666910865	0.487120967762	0.533405982663
L3Space217.141024	0.466469643197	0.538471037247	0.705786947439	0.741396536803	0.715442665711	0.72293427651	0.656134516827	0.689459194035	0.612985233157	0.625594189041	0.514328567167	0.618960283108	0.456682268521	0.554371416247	0.560513052336	0.532425522478	0.766646991424	0.681473931762	0.641684817556	0.650550417661	0.610192719773	0.697121189591	0.636911689009	0.497573858954	0.534695222108	0.623363772825	0.447511968997	0.589292835602	0.668057144269	0.384075545425	0.448511551046	0.532804721309	0.506090863441	0.561745953809	0.520390122169	0.703229985922	0.60483121537	0.60224938649	0.532490857901	0.551942803924	0.574666484569	0.573858229773	0.484043243644	0.558137507166	0.695812453235	0.661894280316	0.676387247416	0.642085461086	0.693252567971	0.676538525384	0.640240908229	0.672443308813	0.76272204567	0.72474686222	0.594124059722	0.54897677627	0.482496668046	0.60053805023	0.53704204975	0.411288555106	0.477205863762	0.596728412069	0.483166264095	0.561475996121	0.570113708302	0.678193698801	0.531633065176	0.605137572105	0.595114039243	0.559567323944	0.564639210136	0.589308521901	0.539853774792	0.0	0.52868018669	0.55746550619	0.57092232789	0.596382218565	0.700964818978	0.645871498402	0.698132578932	0.621371354036	0.606086265876	0.656086270453	0.625912715266	0.654128743504	0.557037627803	0.605611246784	0.611378354566	0.64244824152	0.757176544512	0.721745539723	0.73745304575	0.673216011965	0.681541942148	0.71061228707	0.697000106201	0.586944224752	0.507654803469	0.642316584619	0.568243061982	0.620762233787	0.614359985968	0.543114961984	0.521511005153	0.504123613814	0.497612597121	0.575196166653	0.58711038985	0.667782783819	0.71604424261	0.540351722243	0.587651331199	0.533015721595	0.547482500686
