	Face38.143319	Face32.143355	Face30.143329	Face44.143349	Face17.143354	Face21.143328	Face46.143315	Face13.143318	Face37.143323	Face9.143346	Face10.143341	Face39.143332	Face43.143350	Face18.143342	Face47.143345	Face6.143359	Face26.143322	Face20.143326	Face19.143331	Face8.143357	Face42.143360	Face35.143358	Face12.143333	Face3.143313	Face49.143338	Face14.143311	Face27.143353	Face45.143312	Face23.143337	Face34.143321	Face7.143339	Face24.143324	Face28.143348	Face33.143336	Face15.143344	Face31.143330	Face2.143352	Face11.143343	Face4.143335	Face29.143316	Face50.143317	Face1.143356	Face22.143334	Face25.143320	Face48.143351	Face41.143327	Face36.143314	Face40.143325	Face16.143340
Face4.143335	0.553648708354	0.481646932432	0.716426951994	0.641935435161	0.498303580143	0.581242139449	0.529467793997	0.67018387842	0.470619003301	0.782317126658	0.521639926476	0.422093681982	0.60589642759	0.499337115763	0.610293056157	0.618026809463	0.668610283191	0.592187612042	0.52469665818	0.570140772807	0.558614715116	0.669793462052	0.57737590157	0.509658941336	0.527899395715	0.497894559318	0.493165767971	0.587059477667	0.451383068558	0.62568035364	0.539096559394	0.547848993244	0.528799646362	0.597993468732	0.472032705897	0.618606678183	0.549990056836	0.492136831271	0.0	0.695080085377	0.359493735194	0.422046663362	0.55023886553	0.423991424981	0.502800863112	0.482736645842	0.503510197101	0.434375442493	0.541592763502
Face29.143316	0.407587139475	0.599303504752	0.389697738758	0.503486671915	0.78975615689	0.725758194349	0.449747256852	0.425800725571	0.671827460042	0.470112014847	0.733374932156	0.656352431144	0.705409599195	0.761009852539	0.772322688133	0.548359054251	0.511882991852	0.40824881721	0.793250976239	0.79478981759	0.745455825053	0.737546174906	0.605675328335	0.740336985681	0.63011818481	0.710719645049	0.592477013762	0.747983267086	0.64453185237	0.64507359099	0.440892135287	0.558041440007	0.673134163165	0.475575100794	0.595917914637	0.65984817906	0.55134274926	0.632773321544	0.695080085377	0.0	0.740268559382	0.785378675689	0.581638347074	0.623514967836	0.632182408157	0.686932779504	0.56979993263	0.642592288055	0.711414096497
Face50.143317	0.635051946071	0.52627949023	0.774116501583	0.697540205288	0.566897009078	0.551254969236	0.606274770535	0.735115221082	0.499180981611	0.827584978367	0.568441985108	0.459696358326	0.486943988786	0.418990865698	0.603913200636	0.631797876495	0.729997378138	0.63616987751	0.490521416006	0.622327392745	0.569241004565	0.641721041369	0.656959650581	0.498274036385	0.509224931192	0.527263350693	0.538908873143	0.520859908335	0.531812836461	0.612950980599	0.626556957849	0.590899745697	0.561386695761	0.676368045657	0.505526299635	0.671438546114	0.551566279733	0.487012149033	0.359493735194	0.740268559382	0.0	0.53293253006	0.591275353529	0.456717475881	0.519873612638	0.496860690234	0.597458555768	0.493335640462	0.502648228251
Face1.143356	0.646080076209	0.562885663682	0.790106397931	0.702454377276	0.607511106066	0.572615567588	0.604680603613	0.730804888793	0.556911183226	0.828160109471	0.462343040985	0.593804345241	0.689549715545	0.591691815684	0.544166256512	0.632922484678	0.733015807275	0.636693350985	0.556766007813	0.62515559689	0.570381368459	0.720958337258	0.604593221817	0.451432290436	0.577772736379	0.507165542239	0.553766412261	0.570233954178	0.543064379866	0.599071412779	0.582871207643	0.552635455282	0.553746160247	0.69099794086	0.561602764676	0.558221808777	0.593891716798	0.561378352678	0.422046663362	0.785378675689	0.53293253006	0.0	0.606423355789	0.517599519364	0.621041908164	0.551470660125	0.485689854079	0.593289136008	0.591527556032
Face22.143334	0.429605575376	0.551001321577	0.599140115124	0.605474651036	0.631412132737	0.534068401462	0.379901775041	0.596445783279	0.491267106328	0.674182172581	0.585191140411	0.459701189495	0.595647455788	0.556934738717	0.677286350705	0.376456749364	0.617691864842	0.454077173323	0.617399767988	0.666195198879	0.593221630951	0.738480225623	0.576723471277	0.566018112632	0.378610104027	0.527854036847	0.424815534372	0.603635888977	0.443435133535	0.572071597537	0.400617822257	0.437003960669	0.506772757085	0.495806659486	0.438921029268	0.48441568166	0.38311830022	0.550995999505	0.55023886553	0.581638347074	0.591275353529	0.606423355789	0.0	0.554334917893	0.412334667444	0.509497384522	0.422226754032	0.493204430962	0.49636720205
Face25.143320	0.590339636653	0.428036731252	0.664591309362	0.606142021231	0.572798589583	0.478238700864	0.458291564111	0.607263319768	0.53045678678	0.747828598413	0.573079698907	0.578710458374	0.564392258639	0.55492107343	0.625977799885	0.60151265285	0.651065990629	0.567037770128	0.563026837305	0.623112934124	0.593994640642	0.599275556748	0.595690968374	0.506940296161	0.553677030521	0.479267904	0.51665395197	0.576980502481	0.465250087893	0.562677803795	0.44618751765	0.565438079153	0.53006051888	0.587881749713	0.426958755152	0.548961939634	0.551417560464	0.445465141815	0.423991424981	0.623514967836	0.456717475881	0.517599519364	0.554334917893	0.0	0.567357129323	0.505059241583	0.487631573902	0.549128955514	0.56833479738
Face48.143351	0.454497806422	0.590102578101	0.655555337857	0.610002151	0.635466375581	0.586712756853	0.497696042894	0.586607582255	0.487504127538	0.737334592547	0.581921964211	0.321404961857	0.637126656693	0.554180145881	0.639187334871	0.510466904006	0.641682604152	0.459440975565	0.636582568564	0.718204237122	0.574223690381	0.701692183305	0.594070129811	0.563045897548	0.462682876709	0.557194917125	0.494448265872	0.592736658472	0.48214669618	0.550225569023	0.530050193559	0.522678422973	0.576025030783	0.554114927236	0.494497926122	0.508026602233	0.452204271737	0.474441356272	0.502800863112	0.632182408157	0.519873612638	0.621041908164	0.412334667444	0.567357129323	0.0	0.44628143191	0.530624951505	0.452747527851	0.483615968159
Face41.143327	0.586287174489	0.611277549958	0.743346351719	0.659086274045	0.627118894992	0.555086108752	0.568041245987	0.664400174318	0.490162525944	0.799064537135	0.552002109154	0.481702654584	0.648580844126	0.464943512095	0.570027139438	0.556182202489	0.706104243452	0.562192378601	0.536106716518	0.712764197758	0.592317196919	0.683310968794	0.588894004598	0.536656413714	0.518002811719	0.52513833869	0.494907441826	0.546380954072	0.508535533114	0.532140466993	0.501512600369	0.524366299389	0.539835977394	0.634356688113	0.409589267112	0.538428227613	0.533181279669	0.53374052745	0.482736645842	0.686932779504	0.496860690234	0.551470660125	0.509497384522	0.505059241583	0.44628143191	0.0	0.48786805664	0.441154203187	0.460066382271
Face36.143314	0.353540900885	0.501618816952	0.578875175316	0.512535426745	0.655769593628	0.61846934506	0.359655658746	0.588962746221	0.51858791971	0.679706457432	0.535142240099	0.587222335948	0.665974031825	0.645914579828	0.674246771777	0.505641539292	0.52968814789	0.487517277537	0.635539178981	0.676266031031	0.640645309051	0.706029628056	0.596911983552	0.555225357357	0.440045879076	0.509891865323	0.391077033372	0.602915940142	0.436429919004	0.547478675624	0.359344925787	0.40419859252	0.501717207018	0.434457007903	0.403431834297	0.506349045218	0.414043003044	0.575143929912	0.503510197101	0.56979993263	0.597458555768	0.485689854079	0.422226754032	0.487631573902	0.530624951505	0.48786805664	0.0	0.416958948726	0.558710575404
Face40.143325	0.478663180984	0.545645421339	0.696461508174	0.62638489983	0.611408164234	0.603314985019	0.550170564722	0.695825386734	0.498542416712	0.785318489242	0.514630997369	0.417559276889	0.637689704116	0.550323433579	0.694817048972	0.502103611923	0.639194661908	0.536426102558	0.621569878098	0.64677948357	0.589091247359	0.728112211868	0.66614783875	0.561018244286	0.438255909677	0.559393594766	0.465795435801	0.568700345137	0.455403571498	0.484511054621	0.501870073182	0.50521339429	0.571390390468	0.565522235141	0.413883334651	0.608959527491	0.464460580986	0.611669658118	0.434375442493	0.642592288055	0.493335640462	0.593289136008	0.493204430962	0.549128955514	0.452747527851	0.441154203187	0.416958948726	0.0	0.447813645676
Face16.143340	0.582344314257	0.609955016523	0.743367460739	0.676670320879	0.671420421032	0.501206230155	0.567205101191	0.698945636966	0.525201599754	0.811856968687	0.467728339402	0.433866909804	0.589045347826	0.506333882234	0.611649358277	0.520615343271	0.709749640186	0.560619643339	0.532271184679	0.735377252484	0.532287394104	0.676537062937	0.644502074823	0.524578004037	0.395083148357	0.52659649293	0.51069142357	0.496268725449	0.450177397338	0.48104035858	0.546980482808	0.510454870428	0.525492171654	0.669672395556	0.413240885975	0.546258965004	0.499355228723	0.548026202769	0.541592763502	0.711414096497	0.502648228251	0.591527556032	0.49636720205	0.56833479738	0.483615968159	0.460066382271	0.558710575404	0.447813645676	0.0
