	Face38.143319	Face32.143355	Face30.143329	Face44.143349	Face17.143354	Face21.143328	Face46.143315	Face13.143318	Face37.143323	Face9.143346	Face10.143341	Face39.143332	Face43.143350	Face18.143342	Face47.143345	Face6.143359	Face26.143322	Face20.143326	Face19.143331	Face8.143357	Face42.143360	Face35.143358	Face12.143333	Face3.143313	Face49.143338	Face14.143311	Face27.143353	Face45.143312	Face23.143337	Face34.143321	Face7.143339	Face24.143324	Face28.143348	Face33.143336	Face15.143344	Face31.143330	Face2.143352	Face11.143343	Face4.143335	Face29.143316	Face50.143317	Face1.143356	Face22.143334	Face25.143320	Face48.143351	Face41.143327	Face36.143314	Face40.143325	Face16.143340
Face4.143335	0.572994659565	0.57237030584	0.600157595167	0.637126656693	0.584591949895	0.742648178311	0.622997533195	0.544823343108	0.432359040728	0.732950255582	0.637689704116	0.605064579325	0.518023737032	0.589045347826	0.636786825987	0.622743012522	0.557057426409	0.587685761423	0.649493275789	0.60589642759	0.564392258639	0.571576660297	0.479359458131	0.577935197661	0.486943988786	0.613978872267	0.635075024254	0.605778600364	0.528282047771	0.648580844126	0.540396389325	0.665974031825	0.533057481075	0.595647455788	0.800408915831	0.633115548981	0.697622496578	0.645692028938	0.0	0.705409599195	0.604959164914	0.675264186601	0.714559643959	0.684142183748	0.441608045149	0.468677637692	0.629119413254	0.672954489877	0.689549715545
Face29.143316	0.671827460042	0.55134274926	0.595917914637	0.632182408157	0.449747256852	0.475575100794	0.79478981759	0.761009852539	0.747983267086	0.389697738758	0.642592288055	0.558041440007	0.745455825053	0.711414096497	0.592477013762	0.40824881721	0.605675328335	0.740336985681	0.64507359099	0.695080085377	0.623514967836	0.63011818481	0.673134163165	0.772322688133	0.740268559382	0.64453185237	0.548359054251	0.78975615689	0.710719645049	0.686932779504	0.733374932156	0.56979993263	0.793250976239	0.581638347074	0.470112014847	0.656352431144	0.503486671915	0.440892135287	0.705409599195	0.0	0.632773321544	0.511882991852	0.425800725571	0.407587139475	0.725758194349	0.599303504752	0.737546174906	0.65984817906	0.785378675689
Face50.143317	0.52130897789	0.524813778348	0.529795304427	0.474441356272	0.527985434504	0.638326575552	0.689547895471	0.508920752	0.577469919362	0.668424534464	0.611669658118	0.553529809245	0.578613518846	0.548026202769	0.49179871874	0.472659995893	0.542614695243	0.536966412776	0.636131822518	0.492136831271	0.445465141815	0.547139737249	0.493795499538	0.554174018941	0.487012149033	0.582604901279	0.628024618203	0.628742075439	0.523971450678	0.53374052745	0.572018129383	0.575143929912	0.583865786998	0.550995999505	0.748522124482	0.467764624238	0.608447627601	0.535121015776	0.604959164914	0.632773321544	0.0	0.644875130371	0.628889040357	0.546655255914	0.536148649979	0.525115009948	0.633251221635	0.565647181308	0.561378352678
Face1.143356	0.667832900956	0.558546708202	0.595232490429	0.641682604152	0.514581238731	0.490114305673	0.734017748768	0.75575831867	0.681517444023	0.4690392525	0.639194661908	0.525314883174	0.723801390568	0.709749640186	0.564623817965	0.480991643763	0.635412988953	0.720344324805	0.710410530909	0.668610283191	0.651065990629	0.601117976788	0.650132615713	0.713382341438	0.729997378138	0.583371126228	0.672462687092	0.770514725591	0.707180111131	0.706104243452	0.723756008279	0.52968814789	0.737149251981	0.617691864842	0.587329796216	0.65641328804	0.438172690335	0.587345153748	0.675264186601	0.511882991852	0.644875130371	0.0	0.507456277196	0.485105088948	0.681516268425	0.645300294682	0.673665321514	0.643780653018	0.733015807275
Face22.143334	0.698531667843	0.594010962458	0.646265148639	0.586607582255	0.418180330551	0.521538263831	0.820717916448	0.75870163677	0.74220655733	0.383759319115	0.695825386734	0.583533048843	0.739902914	0.698945636966	0.651730814809	0.52617845662	0.651702535138	0.734582850469	0.681017430143	0.67018387842	0.607263319768	0.663941066975	0.694653567873	0.757141156122	0.735115221082	0.594478638349	0.603686858523	0.757394971066	0.716222684602	0.664400174318	0.737399426116	0.588962746221	0.775508453767	0.596445783279	0.48470333676	0.655417717049	0.522980049678	0.542710161902	0.714559643959	0.425800725571	0.628889040357	0.507456277196	0.0	0.466744979946	0.722092890528	0.652470689287	0.720772785084	0.624618800388	0.730804888793
Face25.143320	0.55387480373	0.443143324593	0.488380584697	0.454497806422	0.412248868804	0.350261971186	0.718412997303	0.659106727862	0.654087526184	0.489126758658	0.478663180984	0.425431455552	0.676367362429	0.582344314257	0.465470290289	0.375854780555	0.534095909417	0.589862827732	0.572541787052	0.553648708354	0.590339636653	0.481439975033	0.55794855815	0.692422264644	0.635051946071	0.530425266114	0.515387001085	0.688454117119	0.581979986539	0.586287174489	0.60110217343	0.353540900885	0.697359078445	0.429605575376	0.61215684287	0.50092529963	0.462466686408	0.463323404233	0.684142183748	0.407587139475	0.546655255914	0.485105088948	0.466744979946	0.0	0.662513080972	0.5879644012	0.696580894426	0.569540576619	0.646080076209
Face48.143351	0.505601646874	0.542360370705	0.516531989889	0.586712756853	0.588380425772	0.728420027921	0.607571890401	0.509540547326	0.398951255006	0.761651187782	0.603314985019	0.57121570284	0.438405507484	0.501206230155	0.600663994236	0.590619200769	0.467155450318	0.503925278585	0.625309339068	0.581242139449	0.478238700864	0.527511513456	0.396874977975	0.515571767742	0.551254969236	0.54049928702	0.611257885449	0.551337861964	0.456836980909	0.555086108752	0.479157040984	0.61846934506	0.49230862397	0.534068401462	0.830833829678	0.570947989021	0.6896835611	0.566655581158	0.441608045149	0.725758194349	0.536148649979	0.681516268425	0.722092890528	0.662513080972	0.0	0.458342434374	0.662810559608	0.577376168245	0.572615567588
Face41.143327	0.477026856659	0.509992345351	0.524887730166	0.590102578101	0.48615516697	0.61109221156	0.532889987845	0.593814344444	0.507261752042	0.67407709739	0.545645421339	0.574817564555	0.476587030717	0.609955016523	0.543248471479	0.558696994214	0.459447825703	0.594959289548	0.571843207922	0.481646932432	0.428036731252	0.548289226034	0.436166568923	0.573398628206	0.52627949023	0.491639227401	0.574511026304	0.545730421504	0.481286589039	0.611277549958	0.52150058551	0.501618816952	0.580664574269	0.551001321577	0.761111415575	0.579169467418	0.616185868053	0.490498420519	0.468677637692	0.599303504752	0.525115009948	0.645300294682	0.652470689287	0.5879644012	0.458342434374	0.0	0.677155834052	0.589630120325	0.562885663682
Face36.143314	0.711314316247	0.702125044154	0.659025977801	0.701692183305	0.683889154249	0.701371155988	0.80251929291	0.65687335216	0.687738807039	0.753660026135	0.728112211868	0.676868833516	0.703603587436	0.676537062937	0.713103283729	0.651158151043	0.678626703409	0.675804324861	0.730448809629	0.669793462052	0.599275556748	0.673660765863	0.650276979628	0.684629871236	0.641721041369	0.664815895177	0.785286808935	0.755634608829	0.674137472079	0.683310968794	0.698437507692	0.706029628056	0.681967176056	0.738480225623	0.791971520149	0.671070608827	0.641605220809	0.703613898304	0.629119413254	0.737546174906	0.633251221635	0.673665321514	0.720772785084	0.696580894426	0.662810559608	0.677155834052	0.0	0.707583275721	0.720958337258
Face40.143325	0.59439518576	0.487086663807	0.473613168856	0.508026602233	0.376138308073	0.641932847589	0.733045995985	0.649837024717	0.659470880639	0.687872830803	0.608959527491	0.486172658174	0.544156962113	0.546258965004	0.511658988796	0.501741978356	0.613962505938	0.533353883654	0.515957038415	0.618606678183	0.548961939634	0.495513828163	0.595629262244	0.626932368587	0.671438546114	0.500461635458	0.501234545132	0.706506487795	0.58436008436	0.538428227613	0.493431152307	0.506349045218	0.654340762174	0.48441568166	0.755109706845	0.570197258838	0.648306553763	0.40112635049	0.672954489877	0.65984817906	0.565647181308	0.643780653018	0.624618800388	0.569540576619	0.577376168245	0.589630120325	0.707583275721	0.0	0.558221808777
Face16.143340	0.556911183226	0.593891716798	0.561602764676	0.621041908164	0.604680603613	0.69099794086	0.62515559689	0.591691815684	0.570233954178	0.790106397931	0.593289136008	0.552635455282	0.570381368459	0.591527556032	0.553766412261	0.636693350985	0.604593221817	0.451432290436	0.599071412779	0.422046663362	0.517599519364	0.577772736379	0.553746160247	0.544166256512	0.53293253006	0.543064379866	0.632922484678	0.607511106066	0.507165542239	0.551470660125	0.462343040985	0.485689854079	0.556766007813	0.606423355789	0.828160109471	0.593804345241	0.702454377276	0.582871207643	0.689549715545	0.785378675689	0.561378352678	0.733015807275	0.730804888793	0.646080076209	0.572615567588	0.562885663682	0.720958337258	0.558221808777	0.0
